,intersection_id,tollgate_id,starting_time,time_window,travel_velocity
8945,A,3,2016-10-09,13,"[ 11.96048786  12.35736882  12.9369213   14.00259036  13.99469624
  14.01243792  17.19578887   5.546187  ]"
8946,A,3,2016-10-09,14,"[ 10.41069723  13.53211009  14.59227468  14.33691756  14.0625      13.64576154
   7.76772247   2.72249862]"
8947,A,3,2016-10-09,16,"[ 15.07607192  14.25120773  13.49206349  12.61829653  12.67605634
  14.69933185  11.15926327   5.27443106]"
8948,A,3,2016-10-09,17,"[ 13.35681825  13.24593581  13.41124525  14.6632165   14.81822972
  15.25743032   7.24068827   5.77252256]"
8949,A,3,2016-10-09,18,"[ 10.47320897  13.79946002  12.23238234   9.82812878   9.38586957
  10.1859512    8.54126338   5.97232337]"
8950,A,3,2016-10-09,19,"[ 11.36600626  10.82568807   9.16442049   9.63855422  10.22727273
  11.12984823   5.93659942   4.51213926]"
8951,A,3,2016-10-09,20,"[  9.38165754   9.50375299  10.64691117  11.98858512  11.5605113
  11.99552797   6.70641427   6.6966875 ]"
8952,A,3,2016-10-09,21,"[ 11.26600251  11.56528544  10.39294158  10.01459014   9.73354315
   9.33625461   5.77014641   8.42352999]"
8953,A,3,2016-10-09,22,"[ 7.18387411  8.32947821  8.04299405  7.4099813   6.62601664  7.56031951
  5.44994382  9.47990101]"
8954,A,3,2016-10-09,23,"[ 8.13122815  8.85623307  9.06646169  9.13415574  9.78220036  8.41011916
  4.61409773  7.32066834]"
8955,A,3,2016-10-09,24,"[  9.34346784   9.7390958    8.3804101    8.31212505   9.9120723
  10.9969665    3.49408394   7.92537889]"
8956,A,3,2016-10-09,25,"[ 7.81277519  7.32791766  6.99358287  7.13865131  7.30423759  8.93364739
  3.45534807  6.90160412]"
8957,A,3,2016-10-09,26,"[ 7.91250551  7.95563183  7.53221939  8.0616737   7.90482539  6.02964332
  4.4062142   5.21184961]"
8958,A,3,2016-10-09,27,"[ 9.95218564  9.59924319  9.73389284  9.40187644  9.13888557  8.14652969
  3.46198202  7.7464131 ]"
8959,A,3,2016-10-09,28,"[ 10.45801783  10.09269884   9.1898594    8.87950714   9.17049853
  10.86223124   7.42335672   7.05582944]"
8960,A,3,2016-10-09,29,"[ 12.85824537  14.11595121  13.8730763   11.7493741   11.76647116
  13.36960025  10.45325595   8.75835946]"
8961,A,3,2016-10-09,30,"[ 10.81390376  10.38648264   9.47620166   9.4877529    9.73372223
  11.73004099   8.79908701   7.63934506]"
8962,A,3,2016-10-09,31,"[  8.53405076  10.00302153   9.65497288   9.52823561   9.53963746  10.51969
   8.4890273    6.74390222]"
8963,A,3,2016-10-09,32,"[ 10.86167051  11.16794192  11.02312067  10.50009213  10.49623184
  11.42960771  10.36520876   7.83204564]"
8964,A,3,2016-10-09,33,"[  8.27180676   8.92630938   9.87261271  10.15837022  10.36712889
  11.68642682   7.08769936   8.34173105]"
8965,A,3,2016-10-09,34,"[ 13.34525941  13.48660044  12.81429565  12.43465219  12.76849484
  14.35981147  10.62321715   6.96402275]"
8966,A,3,2016-10-09,35,"[  8.43092716  10.18671981  10.28817401   9.96675042   9.93986012
  10.22448617   7.90887924   4.93084642]"
8967,A,3,2016-10-09,36,"[  9.75231725   9.63236957   8.09487459  10.86808473  11.03566462
   9.91701078   9.15846545   6.26273606]"
8968,A,3,2016-10-09,37,"[ 10.12005564  11.13410402   8.80753998   9.46317139   9.19177144
  10.80371791   9.25482359  10.62393276]"
8969,A,3,2016-10-09,38,"[ 10.71488681  12.32390802  12.75439047  12.97196687  12.92107769
  13.4248842   10.9535322    8.99331057]"
8970,A,3,2016-10-09,39,"[  9.46478568   9.91827292   8.9786322    9.83798744  10.1920081
  11.49751707   9.77076895   6.68130018]"
8971,A,3,2016-10-09,40,"[ 17.36237856  19.39615281  17.94509505  17.69570498  17.63689138
  16.82679817  15.49810066  15.18656408]"
8972,A,3,2016-10-09,41,"[ 10.08243808  10.86448045  11.29927564  11.30677656  11.30248699
  11.0642731   10.7181986    8.83239474]"
8973,A,3,2016-10-09,42,"[ 10.22865423  10.93711813  10.80114175  11.89332316  12.07901863
  11.85381105   9.97965421   7.59277047]"
8974,A,3,2016-10-09,43,"[ 11.52088381  11.32313598  10.90250429  11.11564245  11.48708256
  12.45274571  10.96462565   8.52131746]"
8975,A,3,2016-10-09,44,"[  8.03142941  10.34758666  12.05763498  12.08102881  10.84279841
  10.91602013   7.58334001   9.69351131]"
8976,A,3,2016-10-09,45,"[  9.95927613  10.72410909  10.4694811    9.87304481   9.89014937
  10.86682096   9.7524839    6.25515898]"
8977,A,3,2016-10-09,46,"[ 15.2758407   16.94420015  17.18289003  16.52608759  16.58516509
  17.04478563  14.96066328  13.42734475]"
8978,A,3,2016-10-09,47,"[  9.39235352  11.79555539  11.93154317  11.81892921  11.57627094
  12.64617375  10.34965796   7.0499405 ]"
8979,A,3,2016-10-09,48,"[ 11.86487047  12.10721969  11.19722076  11.49489236  12.18922702
  13.8073265    8.06113297   6.3233626 ]"
8980,A,3,2016-10-09,49,"[  9.21402499  10.67135871   9.7308871    8.5297103    8.07033526
  10.08688354   8.0137987   11.80812036]"
8981,A,3,2016-10-09,50,"[ 10.34105259  10.17313995  10.0207257    9.65141802   9.18695141   9.50105
   6.5630803    9.61381974]"
8982,A,3,2016-10-09,51,"[ 12.91625544  13.88681674  12.98601497  13.6458116   13.65473744
  14.72506797  12.81517335   8.8907905 ]"
8983,A,3,2016-10-09,52,"[ 10.8829088   11.12344017  10.68894015  10.16712731  10.07167103
  10.78819381   7.17940212   7.15869987]"
8984,A,3,2016-10-09,53,"[  9.35688294   9.91773321  10.18471277  10.02363955  10.229506
  11.78203252   8.86323191   7.17138494]"
8985,A,3,2016-10-09,54,"[  9.58986451   9.68521698   9.17598425   8.93026635  10.09336042
   9.68893272   5.52041821   8.49633793]"
8986,A,3,2016-10-09,55,"[  7.2350478   16.57300982  12.42261152  16.38886455  16.61888744
  14.15336684   8.72859237  14.40506748]"
8987,A,3,2016-10-09,56,"[  8.84539585   9.68109385   9.80418639  10.01872889  10.06384921
   9.75467119  10.04446197   8.35885592]"
8988,A,3,2016-10-09,57,"[  9.5544827   11.30211736  15.36396712  15.32483165  12.49468289
  11.25915277   8.95322826   5.63308366]"
8989,A,3,2016-10-09,58,"[  9.99130999  11.16356685  10.7980421   10.72823819  10.83086647
  11.19277881   9.63203751   6.16788508]"
8990,A,3,2016-10-09,59,"[  9.19831224   9.20436817   9.18918919  11.49425287  13.23529412
  13.29751511  12.16774956   8.98722628]"
8991,A,3,2016-10-09,60,"[  8.54724731   8.89186677   6.46538584  12.83709924  13.08292545
  16.3573414   13.40169349  11.94249906]"
8992,A,3,2016-10-09,61,"[  9.23407647   9.88608512   9.60495214   9.63797904   9.62417046
  11.26141274   9.07091887   7.19229212]"
8993,A,3,2016-10-09,62,"[ 11.30705394  15.40469974  15.66820277  13.51351351  13.04347826
  14.17322835   9.96131528   7.22405574]"
8994,A,3,2016-10-09,64,"[ 11.52621372  12.27389038  10.78102486  11.17579414   9.93452781
  11.52488569   9.52277125   6.53541588]"
8995,A,3,2016-10-09,65,"[ 10.04963759  15.11896162  14.05016405   9.00858981  14.90682379
  11.7684492    6.76465948   7.49418112]"
8996,A,3,2016-10-09,66,"[ 11.94658831  12.64327933  13.49919856  10.78192405  12.98354363
  13.49188965  11.77269719   9.51203342]"
8997,A,3,2016-10-09,68,"[ 6.04883463  6.05128205  6.04982206  6.05143722  6.04026846  8.19875776
  9.06690141  2.44447202]"
8998,A,3,2016-10-09,69,"[ 10.36121673  10.29668412  11.29568106  11.29943503  11.25        12.17712177
  11.50195422   7.66835344]"
8999,A,3,2016-10-09,70,"[  9.76131304  12.64714297  12.65242236  12.21579807  12.03724733
  10.70103856  10.980208     8.26901767]"
9000,A,3,2016-10-10,0,"[ 10.39197396   8.45927304  15.17510468  16.24144974  16.21492347
  16.23304782  13.73258647   7.63834781]"
9001,A,3,2016-10-10,1,"[ 13.67632903  13.78122109  15.38720539  15.38021727  15.07352941
  14.60106957  11.15372962   4.86717024]"
9002,A,3,2016-10-10,3,"[ 11.30179279  11.93698107  11.7651239   11.76216476  11.79723502
  11.41393164  11.96769259   6.30564512]"
9003,A,3,2016-10-10,4,"[ 13.56543624  15.10885886  15.53247277  15.71009636  15.7054126
  15.97515102  12.71619035   6.84325551]"
9004,A,3,2016-10-10,6,"[  9.06821963  13.94799054  12.40875912   8.47457627   6.97674419
  10.13306039  11.73789174   6.05781058]"
9005,A,3,2016-10-10,11,"[ 8.10408922  8.71491876  8.99470899  6.35930048  5.26315789  3.98791541
  7.44219653  8.95861755]"
9006,A,3,2016-10-10,13,"[  8.41698842  11.87122736  12.31884058  10.61007958  10.58823529
  11.73681091  10.81932773   5.95706078]"
9007,A,3,2016-10-10,14,"[ 11.54117647  11.83965326  11.66910234  11.03212577  10.44955388
  10.54609863  10.96840316   6.06912343]"
9008,A,3,2016-10-10,16,"[  7.35714244  11.39572011  10.77430794  10.35095798   9.71928582
  11.28333518   7.97900651   7.76143306]"
9009,A,3,2016-10-10,17,"[ 12.30570127  13.52955083  11.09318996   9.21382359  10.76858108
   8.49744246  17.11021317  15.99014789]"
9010,A,3,2016-10-10,18,"[ 12.2886133   14.28571429  13.82113821  10.81081081  10.34482759
  12.8238342   10.07334963   5.14494646]"
9011,A,3,2016-10-10,19,"[ 4.66609589  7.08283313  8.17307692  8.16326531  8.18181818  7.82608696
  6.74525213  6.82842288]"
9012,A,3,2016-10-10,20,"[ 13.38028032  18.26479596  18.13602193  18.12535952  18.0218087
  17.87460694  15.55589364  15.97010842]"
9013,A,3,2016-10-10,21,"[  9.03536028  10.80402502  11.28413839  11.10748883  11.22728038
  10.13861927   2.61491048   6.76520196]"
9014,A,3,2016-10-10,22,"[  9.9637281   12.60750143  12.58266495   9.95193768   9.04260377
   8.2946428    2.80536549   7.07259397]"
9015,A,3,2016-10-10,23,"[  9.74539865   6.65831455   6.40903984   7.99985949   8.9303035
  11.57208608   4.67583168   5.95275191]"
9016,A,3,2016-10-10,24,"[ 7.01812968  7.41281994  9.22855557  8.3466294   7.68699872  7.72429807
  6.91367801  6.48509423]"
9017,A,3,2016-10-10,25,"[ 7.34961955  6.66501529  7.52628061  8.67645722  8.25908151  6.92648981
  6.98730837  6.1975256 ]"
9018,A,3,2016-10-10,26,"[ 7.99985976  8.6386537   8.04681388  8.17405027  8.13247275  8.37758591
  6.60992381  8.03911553]"
9019,A,3,2016-10-10,27,"[ 8.83929317  8.3572909   7.39552651  7.68499577  7.50917191  6.02823608
  3.88445022  5.40495587]"
9020,A,3,2016-10-10,28,"[ 8.94120204  9.9054216   9.11036714  8.36153757  7.69291451  6.71505138
  4.24051351  5.68839501]"
9021,A,3,2016-10-10,29,"[ 11.88069192  12.83663331  13.01344923  10.8951765   13.47552934
  14.52490813  11.38317921   9.77872274]"
9022,A,3,2016-10-10,30,"[ 12.43393988   9.21751724   9.21827532   9.03538898   8.66871523
  10.71087331   5.53433388   6.99214686]"
9023,A,3,2016-10-10,31,"[ 8.16210178  8.8721697   9.03314154  9.87179904  9.20928559  9.38407591
  8.94604989  8.56529741]"
9024,A,3,2016-10-10,32,"[ 10.45955489  11.12323266  10.78469747  10.13311493   9.67285369
   9.76747464   8.55052886   7.00333666]"
9025,A,3,2016-10-10,33,"[  9.5055151   12.06934173  10.37685873   9.8715783    9.38753438
  10.24138694   9.78691613   7.76641191]"
9026,A,3,2016-10-10,34,"[  8.73298283   9.99848786   9.8709689    9.60935356   8.46938264
   8.78512652  11.39793725   6.00781664]"
9027,A,3,2016-10-10,35,"[ 13.94971431  14.35624516  13.87415917  14.0215813   14.10701375
  12.19569941  11.08922795   9.68923386]"
9028,A,3,2016-10-10,36,"[  7.88976239   9.02844206  10.46230433  11.8985313   12.02825755
  12.23963938   7.44533644   7.66493682]"
9029,A,3,2016-10-10,37,"[ 10.50384537  13.03672942  12.48009735  11.751825    10.04150798
  12.09811404   9.33954839   6.45581813]"
9030,A,3,2016-10-10,38,"[  9.90859073  11.35122668  11.27018943  11.16308807  12.76302229
  13.10529951   9.48704522   7.26174297]"
9031,A,3,2016-10-10,39,"[ 10.97576595  11.86508778  11.94227833  11.77767886  11.58507964
  11.66313542  12.80579184  13.54174893]"
9032,A,3,2016-10-10,40,"[  9.74903744  10.6427625   10.2872205   10.43644254  10.46924973
  11.21412263   7.581523     7.31163473]"
9033,A,3,2016-10-10,41,"[ 10.36359267  11.20911054  11.26358163  10.84737443  10.71366492
  11.93564251   9.3315869    5.1856213 ]"
9034,A,3,2016-10-10,42,"[  8.34569385   9.96986306   9.90881607  10.31236092  11.18684231
  11.49152841   7.21636852   5.71702644]"
9035,A,3,2016-10-10,43,"[  9.77572576  10.34952719   9.93212682   9.93899743  10.0088884
  10.88684471  10.31312001   4.95036798]"
9036,A,3,2016-10-10,44,"[ 11.38050509  11.03853372  10.56123917  11.26990435  10.08841671
  13.69258382  11.15519211   9.17928721]"
9037,A,3,2016-10-10,45,"[  9.87320618   9.64754991  10.52768644  10.29573323  10.38590122
  10.22881256   9.44330717   8.99024574]"
9038,A,3,2016-10-10,46,"[ 10.44137383   9.15525528   9.21528317   9.55746696   9.70970065
  11.43276427   7.70917659   5.86415984]"
9039,A,3,2016-10-10,47,"[  9.52976929  11.94802333  11.32878822  11.50968833  11.49802961
  12.52573954   9.64410289  10.26280072]"
9040,A,3,2016-10-10,48,"[  9.31856539   9.71202632  12.78285467  13.1694628   12.81364485
  13.93479662   9.8247569    9.53454692]"
9041,A,3,2016-10-10,49,"[ 10.58260893  11.46635222  12.32122278  11.74032257  11.92011154
  11.83551044   9.61083111   7.10842052]"
9042,A,3,2016-10-10,50,"[ 17.89520385  16.56147076  15.07370737  15.442496    14.76075269
  16.40739748  13.16666176   6.59284752]"
9043,A,3,2016-10-10,51,"[  8.17968434  10.4727898   11.39444526  11.42850103  11.81559897
  12.68437346   8.2401571    6.05424163]"
9044,A,3,2016-10-10,52,"[ 8.61197652  9.97159211  9.34481304  8.06586282  8.82477487  9.87835106
  7.12154455  7.97484606]"
9045,A,3,2016-10-10,53,"[ 10.0003849   10.68420371  10.0699879    9.90004661   9.10915495
   9.58609211   8.31077019   5.76529895]"
9046,A,3,2016-10-10,54,"[ 7.51366705  8.45117542  7.49706994  7.50421365  6.39049944  6.66748751
  7.55018448  6.07214861]"
9047,A,3,2016-10-10,55,"[ 10.47431904   9.96800133   9.33344744  10.39416213  10.26507023
  10.22605776   4.32628763   5.33708109]"
9048,A,3,2016-10-10,56,"[  9.20290305   9.24721853   9.57973398  10.83238892  10.94036251
  10.99892465   8.81146094   6.76178093]"
9049,A,3,2016-10-10,57,"[ 10.64238116  11.06786351  11.23010264  10.62338438  10.1040319
  10.10476798  14.1737108    8.2662013 ]"
9050,A,3,2016-10-10,58,"[ 10.50820392  11.06138277  10.5242454   10.20419669  10.00064391
  10.78739383   7.7879121    7.9064435 ]"
9051,A,3,2016-10-10,59,"[  5.67348033   7.58327544   8.49026863   7.90175117   6.58833652
   7.7161794   10.62058861   7.53631677]"
9052,A,3,2016-10-10,60,"[ 10.29760297  11.03437541  10.46911329  10.17471507   9.93014468
  10.63460969   9.03282142  13.04628829]"
9053,A,3,2016-10-10,61,"[  9.38610595   9.59049666   9.39463445   9.81714842  10.84727536
   9.59051672   8.02658857   6.57865828]"
9054,A,3,2016-10-10,62,"[ 10.99289615  11.57855133   9.97199484   9.54724278  10.33522519
  10.36002099   6.80472918   6.09297055]"
9055,A,3,2016-10-10,65,"[ 10.57419573  11.3049076   11.20073032  11.11577776  11.48712883
  11.43446691   8.2070649    6.98755347]"
9056,A,3,2016-10-10,66,"[ 10.69121182  10.99636501   9.36841467   9.17912405   6.20597115
   7.36195038   5.7772992   17.52726064]"
9057,A,3,2016-10-10,67,"[  9.666616    12.55083638  12.4911726   11.91808351  12.07206247
  12.07944785   9.66797176   6.30297494]"
9058,A,3,2016-10-10,68,"[  9.96268771  11.01749947  11.19026788  10.12177197   9.19148936
  10.54731371   5.52667352  12.38291079]"
9059,A,3,2016-10-10,69,"[ 12.11111111  14.86146096  16.03773585  16.19433198  16.07142857
  18.04922516   5.89076351   2.93635415]"
9060,A,3,2016-10-10,70,"[ 11.63287086  14.67661692  14.65517241  14.65201465  14.75409836
  14.66666667  10.00485673   7.40601504]"
9061,B,1,2016-07-19,1,"[ 14.82889734  20.35087719  20.37037037  20.3539823   17.87487587
  15.93927894   4.62563701   4.38596491   7.28744939]"
9062,B,1,2016-07-19,2,"[  4.85074627   4.70016207   4.69902913   4.70347648   4.6997389
   4.70061556   7.86666667  24.19354839  24.08026756]"
9063,B,1,2016-07-19,4,"[ 4.62908012  6.20320856  6.19877049  1.24796527  4.85044462  5.64137005
  5.41036222  4.6875      4.69055375]"
9064,B,1,2016-07-19,13,"[  8.01644399   8.02213001  10.12552301  11.91709845  11.91264064
  11.93181818   9.77630489   9.80392157   5.32150776]"
9065,B,1,2016-07-19,16,"[  9.82367758  14.28571429  14.23529412  12.10526316  16.33393829
  19.13439636  17.6119403   13.15789474   6.86367969]"
9066,B,1,2016-07-19,17,"[ 19.07090465  11.90965092   6.12658228   4.58167331  14.29706116
  18.50220264  16.97841727  11.19402985   5.17427237]"
9067,B,1,2016-07-19,18,"[ 5.39419087  8.1920904   8.19228165  8.18505338  8.28729282  8.46774194
  8.46484935  3.02419355  1.79797728]"
9068,B,1,2016-07-19,21,"[  8.95522388  12.66375546  12.84501062  12.84916201  12.84796574
  12.8440367   12.8540305   12.82051282  13.83285303]"
9069,B,1,2016-07-19,25,"[  5.66860465   5.66959922   5.66744731   5.66502463   5.6675063
   5.66801619   5.94159114  13.39285714  13.39534884]"
9070,B,1,2016-07-19,26,"[ 11.73819074  12.59976966  13.93498319  14.45479145  14.48580658
  13.70865146  12.22595114   9.39746276   7.92076911]"
9071,B,1,2016-07-19,27,"[  9.81310336   9.58256108   7.0344132    9.47036381  11.76080286
  12.60276574   7.85805082  16.02455174  13.85501186]"
9072,B,1,2016-07-19,28,"[  4.53488372   4.53479281   7.75144138  11.5         11.65803109
  10.85271318   9.53150242   9.67741935   7.44956027]"
9073,B,1,2016-07-19,30,"[  6.55947743   6.25707261   6.49913954   8.67877048   9.94925367
  10.65627731  11.24646724   9.13465341   6.75581371]"
9074,B,1,2016-07-19,31,"[  8.49060915   8.57052321   2.62360661   3.81636213   8.1618516
  12.88901052   7.12692638  13.97622699   9.17484522]"
9075,B,1,2016-07-19,32,"[  9.96168582  10.62271062  10.82289803  11.2195122   13.52366642
  12.72727273  11.11111111  11.19402985   6.6759388 ]"
9076,B,1,2016-07-19,33,"[ 15.234375    15.22309711  15.22012579  15.23178808  15.2284264
  15.2173913   15.22580645  15.15151515  15.22198731]"
9077,B,1,2016-07-19,36,"[  6.5          6.29067245   4.25158117   8.71212121  11.50159744
  10.55276382  10.26086957   0.70356473   3.96803527]"
9078,B,1,2016-07-19,37,"[  8.61180558  13.08873737  14.49103875  16.08391608  16.75324675
  14.05818396  13.64945369  12.88073394   7.33286681]"
9079,B,1,2016-07-19,38,"[ 34.36123348  34.31952663  34.375       34.32835821  34.416826
  34.42622951  34.40233236  34.09090909  34.36754177]"
9080,B,1,2016-07-19,40,"[  6.02467962   7.4592753    8.75505043   9.32903939   9.92420437
  10.20579534   9.2523593    8.38895552   3.47580606]"
9081,B,1,2016-07-19,41,"[  9.60595002   9.7151282   10.78489885  11.68015653  11.15024505
   9.55543621  10.0274555   11.35775322   5.86784745]"
9082,B,1,2016-07-19,42,"[ 5.65270469  6.98399714  5.09942623  5.77902482  7.54858518  8.43879127
  5.11799363  9.11122319  7.2390953 ]"
9083,B,1,2016-07-19,43,"[  5.22522052   6.58233965   7.22024267   8.04795669   8.90112261
  12.65564678  10.97678218   9.04940924   2.55321837]"
9084,B,1,2016-07-19,44,"[ 10.47170078  12.22004827  13.31096833  15.09717277  16.49681117
  16.58669575  15.52266567  14.50046253  10.72255066]"
9085,B,1,2016-07-19,46,"[  9.82347407   6.90699532   3.78506847   5.59324288   8.30596317
   8.3242687    3.87241124  12.94538795  15.19416403]"
9086,B,1,2016-07-19,47,"[ 12.08391889  11.65390204   8.77273831  11.50642219  12.95620661
  13.37482046  14.16424079  14.7609447   10.23859392]"
9087,B,1,2016-07-19,49,"[  7.435653    11.35029354  13.22404372  13.85542169  12.137559
  12.06896552   9.28402832   6.46551724   3.45821326]"
9088,B,1,2016-07-19,50,"[  8.21917808  10.1754386    2.38705859   8.48708487  12.59622113
  15.27272727   7.63754045  23.80952381   8.31889081]"
9089,B,1,2016-07-19,55,"[ 2.27471566  1.1356961   0.97825208  1.39140956  2.41578312  2.04479065
  7.65239948  8.47457627  6.84736091]"
9090,B,1,2016-07-19,57,"[ 6.21434114  6.21743437  7.37200085  7.8253926   7.81813436  7.81990768
  4.71167822  4.68320742  4.06504216]"
9091,B,1,2016-07-19,60,"[  6.66666667   9.84719864   7.89817232   0.60288336  10.66350711
  13.02325581  12.35602094   9.74025974   6.35761589]"
9092,B,1,2016-07-19,63,"[  6.55462185   6.83962264   9.09774436   8.88030888   8.88888889
  12.20930233  11.24880839   8.37988827   2.46322272]"
9093,B,1,2016-07-19,64,"[  6.17088608   7.61154856   2.50413907   6.30136986  11.45038168
  10.52631579  13.48571429   7.6142132    3.02330464]"
9094,B,1,2016-07-19,65,"[ 11.65919283   8.60534125  10.48526863  11.97916667   9.39457203
   6.00428878   1.88468296  24.19354839  24.28330523]"
9095,B,1,2016-07-20,8,"[ 10.05154639  11.8852459   13.0247578   12.5         13.52366642
  12.53731343  10.9360519    9.20245399   4.57869634]"
9096,B,1,2016-07-20,18,"[  6.7826087    5.02599653   8.95632865   6.47887324   8.30258303
   9.52380952   2.74866061  18.75        18.75      ]"
9097,B,1,2016-07-20,19,"[ 12.822841    12.42316758  14.15439519  13.57312925  16.35562545
  15.01176067  13.80388873  10.61602871   7.64385436]"
9098,B,1,2016-07-20,20,"[  5.69284083   5.69266705   5.51738848   7.596748    10.04988725
  10.22114741   9.39103036   4.85524271   7.44393977]"
9099,B,1,2016-07-20,21,"[ 4.08380831  6.65858037  6.9690775   6.7305407   6.94338198  8.86072136
  8.85921616  8.86794365  9.25871001]"
9100,B,1,2016-07-20,22,"[  8.53449484   9.31793599  10.68952274  11.06128247  10.70051615
  10.87491987   9.96905126   8.79685008   6.04705029]"
9101,B,1,2016-07-20,23,"[  8.38709677  10.28368794  10.74600355  10.0877193   11.75702155
  13.7704918   11.71797418   7.93650794   4.48458424]"
9102,B,1,2016-07-20,24,"[ 3.58126722  3.58024691  3.58094111  3.58255452  3.75626043  3.73998219
  3.78083947  5.08474576  5.08654186]"
9103,B,1,2016-07-20,27,"[  6.43046704   8.88150698   8.82432716   7.27847639  11.5516492
  11.11201126   9.77902053   6.45113208   3.89785489]"
9104,B,1,2016-07-20,28,"[  6.86619718   8.02213001  10.10860485  11.91709845   9.35064935
   9.90566038   9.42492013   9.20245399   3.50279737]"
9105,B,1,2016-07-20,29,"[  6.29322723   6.75427574   2.32106657   7.64963923   9.2154642
  10.09358906  10.27136412   4.84664584  10.23410493]"
9106,B,1,2016-07-20,30,"[  9.41161059   8.79421523   8.49676021  12.21030162  10.616038
   8.01816888   8.41804008   7.23176413   4.73038589]"
9107,B,1,2016-07-20,33,"[ 8.03295572  8.033241    8.03452855  8.04195804  8.03571429  8.03059273
  8.03267529  8.02139037  8.03571429]"
9108,B,1,2016-07-20,35,"[ 13.55590062  10.73119896   8.54070868   8.31411572  10.43052728
  10.7396021    9.84232728  10.95415778   8.6509116 ]"
9109,B,1,2016-07-20,37,"[ 13.25271248  13.6625889   12.94411173  12.86616162  17.36716891
  17.29326686  17.24811495  15.68210795  15.72975718]"
9110,B,1,2016-07-20,39,"[ 8.65302956  6.98045127  6.12632696  5.89383133  9.28967667  8.849491
  7.27848769  6.84378145  3.45712824]"
9111,B,1,2016-07-20,41,"[  4.31415929   4.31547619   4.31526391   4.315197     3.74843815
   1.98393954   1.66103604  29.41176471  29.32790224]"
9112,B,1,2016-07-20,42,"[ 6.47302905  6.25        2.7739569   9.27419355  7.88436268  5.89473684
  6.1747776   8.19672131  4.90964882]"
9113,B,1,2016-07-20,43,"[ 5.26328786  5.2616843   5.26538882  6.51302085  8.1616193   8.16139706
  8.16250771  8.1543416   5.43154549]"
9114,B,1,2016-07-20,44,"[ 7.89473684  7.89115646  7.89302022  7.90378007  7.89127576  7.89473684
  7.89297659  7.89473684  1.11437858]"
9115,B,1,2016-07-20,45,"[ 10.34482759   8.6696562    1.61699853   6.88622754   9.80926431
  11.39755767  11.68316832   9.61538462   8.57142857]"
9116,B,1,2016-07-20,48,"[  3.49193909  17.52930216  17.5447331   17.55179558  19.77268026
  21.09282682  20.74115886  20.67307692  15.50244366]"
9117,B,1,2016-07-20,60,"[ 10.36663552   9.03988269   7.38013291   4.66305473  11.60845711
  12.57221568  11.23463717   8.40870548   5.14502798]"
9118,B,1,2016-07-20,62,"[ 12.89256198   7.94520548   9.35085008  11.6751269   13.05293691
  12.33480176  10.80586081   9.61538462   3.16553089]"
9119,B,1,2016-07-20,66,"[  7.8          8.50439883   8.51513019  10.64814815  11.20099564
  11.88118812   2.34732445  10.41666667  10.44992743]"
9120,B,1,2016-07-21,13,"[  9.35251799   9.43089431  10.18518519  10.17699115  10.23890785
  10.55276382  10.55456172  10.56338028   5.41149944]"
9121,B,1,2016-07-21,20,"[ 5.74874879  5.74701546  5.74740631  5.74572279  5.74840494  5.74699924
  5.26436362  4.6900254   3.00665334]"
9122,B,1,2016-07-21,23,"[ 15.31708686  11.77633171  11.00186175  12.83802712  13.67585771
  12.31470527  11.17690496   7.87690288   4.20844647]"
9123,B,1,2016-07-21,24,"[  9.28343187  10.72898988   9.9992844    7.08451509  11.27003919
   9.19333024   6.52066425  12.65429602   8.90638254]"
9124,B,1,2016-07-21,25,"[  8.72483221   8.99224806   5.27003484   5.48926014  10.06148686
  14.50777202  11.30268199   6.25         4.98787669]"
9125,B,1,2016-07-21,27,"[ 6.70930236  6.96402121  2.57967336  6.44610816  8.33397505  9.51512551
  8.57812925  2.51600462  3.93798696]"
9126,B,1,2016-07-21,28,"[  7.41966422   9.65006003   7.2830962    9.56822801  10.17760413
   9.8914314   11.71055475  10.33169785   4.78193858]"
9127,B,1,2016-07-21,29,"[  9.59150785   6.38635543   2.58769638   6.97257125   8.57960935
   8.99025894   2.31946949  17.00273411  16.95896928]"
9128,B,1,2016-07-21,30,"[  7.8          6.31120783   2.73879584   8.64661654   8.05729633
   7.16112532   2.91574005  25.          14.18719212]"
9129,B,1,2016-07-21,32,"[  4.55075846   4.54901961   3.6044087   11.11111111  11.12484549
  11.12582781  11.12158341  11.11111111  11.12828439]"
9130,B,1,2016-07-21,33,"[  6.20640882   8.12702436   8.07854074   8.18232207   9.72869299
   9.38257746   8.85045648  11.35764035  11.24311794]"
9131,B,1,2016-07-21,34,"[ 11.65919283  11.67002012  11.66827387  11.6751269   11.66558652
  11.66666667  11.67161227  11.62790698  11.66936791]"
9132,B,1,2016-07-21,35,"[ 10.97820537   7.65992678  15.47902426  15.77142857  15.96793816
  16.62513543  16.17629717  12.84777601  10.47068859]"
9133,B,1,2016-07-21,36,"[ 38.04878049  37.90849673  38.05031447  37.70491803  37.97468354
  38.00904977  37.94212219  38.46153846  37.99472296]"
9134,B,1,2016-07-21,38,"[  9.35794834  15.15059003   8.43877395   7.97071314  10.73679142
  11.46146674   8.85088645   8.21361542   3.48255483]"
9135,B,1,2016-07-21,39,"[ 6.89655172  7.4742268   9.82940699  9.82905983  9.83069361  9.8245614
  9.83333333  9.80392157  9.82935154]"
