,intersection_id,tollgate_id,starting_time,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
1304,B,1,2016-10-21,114.2,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  3.07328605   3.65239295   8.38530839   9.31174089  10.04464286
  12.5748503   12.57995736   9.61538462   7.12871287]",78;58;121;23;180;84;118;15;144,821,7.18914185639
1305,A,2,2016-10-21,43.17,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,[ 8.96381579  8.96656535  8.97097625  8.96860987  8.95522388  8.96506262],109;59;34;40;6;136,384,8.89506601807
1306,A,2,2016-10-21,41.67,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,"[ 12.55760369  10.51693405   5.53745928  10.61007958   9.67741935
   8.15836833]",109;59;34;40;6;136,384,9.21526277898
1307,B,3,2016-10-21,155.24,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;1,[ 5.62364816  7.30478589  2.46938776  2.25933202  2.88686987],78;58;121;23;197,477,3.07266168513
1308,A,3,2016-10-21,111.94,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[  9.00082576   6.60694289   7.67494357   4.80769231   9.27835052
  15.19570223   5.83404135   6.80718728]",109;59;34;40;9;198;206;197,852,7.61122029659
1309,A,3,2016-10-21,121.89,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[  7.44535519   3.86885246   7.39130435   9.02934537   9.375       10.33402923
   4.73781049  10.42879831]",109;59;34;40;9;198;206;197,852,6.98990893429
1310,B,1,2016-10-21,141.15,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  5.41666667   6.94610778   2.04530088   4.77178423  12.01602136
  12.59370315  11.74129353  10.13513514   7.14640199]",78;58;121;23;180;84;118;15;144,821,5.81650726178
1311,C,3,2016-10-21,107.03,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;3;4;4;1,"[ 11.26315789  14.60423634  14.90066225  13.18038686  16.32485644
   9.97526793   3.0183727    8.55405992]",107;131;135;293;199;121;23;197,1206,11.2678688218
1312,B,3,2016-10-21,108.71000000000001,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;1,[ 7.37937559  7.92349727  4.30604982  3.7398374   3.73743123],78;58;121;23;197,477,4.38782080765
1313,A,3,2016-10-21,78.05,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[ 10.43062201  13.40909091  13.6         13.46801347  12.          14.01273885
  12.35752849   7.56238004]",109;59;34;40;9;198;206;197,852,10.9160794363
1314,A,3,2016-10-21,77.95,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[ 10.43062201  13.40909091  13.65461847  12.53918495  12.16216216
  14.29602888  12.29116945   7.59152216]",109;59;34;40;9;198;206;197,852,10.9300833868
1315,B,3,2016-10-21,79.51,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;1,[  5.55160142   9.58677686   3.62709832  11.16504854   8.75166593],78;58;121;23;197,477,5.99924537794
1316,A,2,2016-10-21,61.18,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,[ 9.85533454  4.72        5.27131783  6.33914422  5.40540541  5.62448304],109;59;34;40;6;136,384,6.27656096764
1317,A,3,2016-10-21,169.52,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[ 10.28301887   5.25846702   4.7954866    6.2992126    8.41121495
  11.29492299   2.45559661   6.25      ]",109;59;34;40;9;198;206;197,852,5.02595563945
1318,B,3,2016-10-21,91.78999999999999,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;1,[ 5.78635015  6.9047619   8.19228165  8.18505338  3.87871628],78;58;121;23;197,477,5.19664451465
1319,C,1,2016-10-21,240.14,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 11.41942369  13.64583333  15.46391753  11.22175412  10.38080334
  13.50446429  12.70718232  14.48109413   1.93103448   5.15959773   7.8125
   1.91642268]",107;131;135;293;199;121;23;180;84;118;15;144,1550,6.45456816857
1320,C,1,2016-10-21,264.53,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  9.3124456   10.33938437  11.34453782   8.06718062   3.11131957
   3.91459075   7.87671233  12.77501774   6.82926829   7.61290323
   6.46551724   2.90732889]",107;131;135;293;199;121;23;180;84;118;15;144,1550,5.85944883378
1321,C,1,2016-10-21,278.67,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  9.30434783  10.37212985  11.30653266   7.50512295   3.2284231
   4.14099932   5.25114155  12.94964029   6.69856459   7.71746239
   6.19834711   2.26166169]",107;131;135;293;199;121;23;180;84;118;15;144,1550,5.56213442423
1322,B,3,2016-10-21,120.58,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;1,[  4.47247706   2.93819656   1.9091196   14.74358974  11.20591581],78;58;121;23;197,477,3.95587991375
1323,B,1,2016-10-21,175.49,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;3;1;1;1;2,"[  6.74157303  14.7299509   17.17791411   1.59115426  15.15151515
  15.17386723]",78;180;84;118;15;144,619,3.52726651091
1324,B,3,2016-10-21,161.94,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;1,[ 5.20694259  5.7312253   4.42089879  3.43283582  2.01143557],78;58;121;23;197,477,2.94553538348
1325,C,3,2016-10-21,189.99,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;3;4;4;1,"[ 10.9406953   14.20824295  15.82649472   9.96937734   4.19212134
   4.19265419   4.18943534   4.19238136]",107;131;135;293;199;121;23;197,1206,6.34770251066
1326,A,2,2016-10-21,44.1,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,"[ 11.84782609  11.36801541   5.91304348   6.80272109   8.45070423
   7.51381215]",109;59;34;40;6;136,384,8.7074829932
1327,A,2,2016-10-21,93.53,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,[ 9.85533454  7.96221323  6.41509434  6.62251656  6.38297872  2.17495602],109;59;34;40;6;136,384,4.10563455576
1328,A,2,2016-10-21,113.56,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,[ 9.51965066  7.25707257  6.61478599  5.85651537  4.8         1.68818272],109;59;34;40;6;136,384,3.38147234942
1329,B,1,2016-10-21,132.59,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  7.91878173   7.02179177   7.42786986   6.28415301  11.62790698
  12.26277372   9.54692557   9.61538462   2.5004341 ]",78;58;121;23;180;84;118;15;144,821,6.19202051437
1330,B,1,2016-10-21,105.96000000000001,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  7.32394366  10.15761821   7.81653747   6.08465608  15.35836177
  16.69980119   2.74994174  21.42857143  16.07142857]",78;58;121;23;180;84;118;15;144,821,7.74820687052
1331,C,3,2016-10-21,168.53,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;3;4;4;1,"[  8.19923372  11.76999102  12.11849192  11.61776368   7.67746914
   2.47090055   9.3877551    6.90501227]",107;131;135;293;199;121;23;197,1206,7.15599596511
1332,B,1,2016-10-21,267.11,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;3;1;1;1;2,"[ 6.83012259  8.32137733  7.33778047  0.24554286  3.03746203  8.01526718
  6.23020063  0.67476383  6.82141165]",78;58;121;23;180;84;118;15;144,821,3.07364007338
1333,A,2,2016-10-21,42.43,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,"[ 25.70754717   7.78364116  15.38461538  13.46801347   8.95522388
   5.56692591]",109;59;34;40;6;136,384,9.05020032996
1334,A,2,2016-10-21,76.35,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,"[ 10.80277502   6.70454545   4.75524476   4.86026731   6.18556701
   3.28899637]",109;59;34;40;6;136,384,5.02946954813
1335,A,2,2016-10-21,78.46000000000001,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,"[ 10.40076336   4.38988095   4.3814433    6.44122383   5.40540541
   3.44652813]",109;59;34;40;6;136,384,4.89421361203
1336,A,3,2016-10-21,134.26,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[ 11.11111111   6.41304348   9.79827089   7.54716981   6.97674419
  12.15469613   2.96787206   9.72359329]",109;59;34;40;9;198;206;197,852,6.34589602264
1337,A,2,2016-10-21,197.19,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,"[ 10.57225994   8.62573099   7.40740741   6.77966102   6.38297872
   1.10398571]",109;59;34;40;6;136,384,1.94736041381
1338,A,3,2016-10-21,85.17,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[  7.28122912   7.49682338   7.50551876   7.50469043   7.5         10.84931507
  12.96412838  11.47350029]",109;59;34;40;9;198;206;197,852,10.003522367
1339,A,2,2016-10-21,59.2,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,[ 9.03814262  6.24338624  7.09812109  6.57894737  5.66037736  5.19083969],109;59;34;40;6;136,384,6.48648648649
1340,A,3,2016-10-21,137.74,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[ 4.39693425  5.09939499  5.09745127  5.42740841  5.42168675  5.43358946
  7.35977135  9.49855352]",109;59;34;40;9;198;206;197,852,6.18556701031
1341,C,3,2016-10-21,253.11,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;3;4;4;1,"[  8.67802109  10.09244992  10.65509077   3.91920813   5.87367178
   1.94565043  11.33004926   4.79202141]",107;131;135;293;199;121;23;197,1206,4.76472679863
1342,B,3,2016-10-21,108.15,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,2;1;4;4;1,[ 4.56407256  4.56333596  4.56431535  4.56349206  4.56546929],78;58;121;23;197,477,4.4105409154
1343,A,2,2016-10-21,64.11,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,"[  9.87318841  10.47957371   8.13397129   6.89655172   6.18556701
   3.30819752]",109;59;34;40;6;136,384,5.9897051942
1344,A,3,2016-10-21,71.44,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1;3;1,"[  9.56140351   9.3799682    7.60626398  11.66180758  12.16216216
  14.98864497  10.67910835  15.83601286]",109;59;34;40;9;198;206;197,852,11.9260918253
1345,A,2,2016-10-21,82.21000000000001,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,[ 9.82867448  4.61297889  4.75524476  5.43478261  4.1958042   3.22198531],109;59;34;40;6;136,384,4.67096460285
1346,A,2,2016-10-21,132.17000000000002,50,4,1005.8000,1010.8000,357.0000,2.1000,21.1000,98.0000,0.0000,3;3;3;3;1;1,[ 6.82529743  5.58183538  3.6836403   4.13650465  6.25        1.5782755 ],109;59;34;40;6;136,384,2.90534917152
1347,A,2,2016-10-22,33.15,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 12.94536817  12.09016393  13.6         12.53918495  10.16949153
  10.34220532]",109;59;34;40;6;136,384,11.5837104072
1348,A,2,2016-10-22,38.81,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 11.29533679  11.30268199  11.29568106   9.15331808   8.57142857
   8.60215054]",109;59;34;40;6;136,384,9.89435712445
1349,A,2,2016-10-22,10.55,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 38.24561404  38.31168831  38.20224719  38.0952381   37.5         38.30985915],109;59;34;40;6;136,384,36.3981042654
1350,A,2,2016-10-22,57.629999999999995,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 11.36600626   4.3128655   21.3836478   21.39037433  10.52631579
   4.44009141]",109;59;34;40;6;136,384,6.66319625195
1351,B,1,2016-10-22,114.76,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;3;1;1;1;2,"[ 13.42512909  13.3640553    4.73766641   4.44874275  11.50159744
  11.86440678   3.37142857  10.48951049  10.46511628]",78;58;121;23;180;84;118;15;144,821,7.15406064831
1352,A,2,2016-10-22,48.15,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 9.53630796  9.53150242  9.52380952  9.52380952  9.52380952  6.13995485],109;59;34;40;6;136,384,7.97507788162
1353,A,2,2016-10-22,38.14,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[  9.33219178  10.33274956  11.64383562  13.60544218  13.63636364
   9.61810467]",109;59;34;40;6;136,384,10.0681699004
1354,A,2,2016-10-22,10.54,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 38.51590106  38.5620915   38.63636364  38.46153846  37.5         38.4180791 ],109;59;34;40;6;136,384,36.4326375712
1355,A,2,2016-10-22,32.44,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 16.1961367   18.67088608  14.40677966  11.23595506   9.83606557
   8.80829016]",109;59;34;40;6;136,384,11.8372379778
1356,A,3,2016-10-22,101.3,18,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 12.27477477  11.82364729  11.00323625  10.98901099  10.97560976
   9.49185043   8.40816327   5.74344023]",109;59;34;40;9;198;206;197,852,8.41066140178
1357,A,3,2016-10-22,102.50999999999999,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 8.78323932  8.83233533  7.79816514  7.67754319  7.69230769  9.67269174
  9.37642239  5.54773303]",109;59;34;40;9;198;206;197,852,8.31138425519
1358,A,3,2016-10-22,95.82,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.77105832  11.77644711  11.76470588  11.76470588  11.84210526
  11.6745283    7.83269962   6.1910748 ]",109;59;34;40;9;198;206;197,852,8.89167188478
1359,B,1,2016-10-22,115.05,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;3;1;1;1;2,"[  8.3244397    8.10055866   5.18423308   3.72168285   6.61278472
  10.29411765  10.29668412  10.2739726    7.18204489]",78;58;121;23;180;84;118;15;144,821,7.13602781399
1360,A,2,2016-10-22,98.33,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 3.30503335  3.47467609  4.48548813  4.48430493  4.47761194  4.48400923],109;59;34;40;6;136,384,3.905217126
1361,A,3,2016-10-22,85.92,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.43756558  11.43410853  11.44781145  11.42857143  11.39240506
  11.72985782  11.86635945   6.5842246 ]",109;59;34;40;9;198;206;197,852,9.91620111732
1362,A,2,2016-10-22,89.68,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 11.03238866   5.85898709   2.46734398   2.88808664   4.02684564
   3.34316618]",109;59;34;40;6;136,384,4.2818911686
1363,A,3,2016-10-22,120.22,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[  1.46269458  16.12021858  16.11374408  16.12903226  16.07142857
  16.11065907  16.11893584  16.12111293]",109;59;34;40;9;198;206;197,852,7.08700715355
1364,A,3,2016-10-22,72.48,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 13.90306122  17.15116279  17.17171717  18.43317972  18.75        19.18604651
   8.6409396    8.7633452 ]",109;59;34;40;9;198;206;197,852,11.7549668874
1365,A,2,2016-10-22,56.69,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 7.37982397  7.375       7.37527115  7.3800738   7.40740741  5.99382988],109;59;34;40;6;136,384,6.7736814253
1366,A,3,2016-10-22,73.52,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.35416667  13.62586605  13.82113821  13.84083045  14.75409836
  16.11065907  12.28384019   8.03425775]",109;59;34;40;9;198;206;197,852,11.5886833515
1367,C,1,2016-10-22,96.81,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 18.19727891  18.74105866  19.39655172  19.33993399  16.75084175
  16.41791045  16.54676259  16.14349776  12.05164993  12.19008264
  12.19512195  12.19305673]",107;131;135;293;199;121;23;180;84;118;15;144,1550,16.0107426919
1368,A,3,2016-10-22,87.73,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.06598985  11.02803738  10.6918239   10.69518717  10.71428571
  10.7027027    9.30022573   7.96603316]",109;59;34;40;9;198;206;197,852,9.71161518295
1369,A,3,2016-10-22,112.27000000000001,19,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.11111111  12.74298056  11.40939597  11.49425287  11.53846154
  11.85628743   9.4020995    3.84240296]",109;59;34;40;9;198;206;197,852,7.5888483121
1370,A,2,2016-10-22,37.72,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 11.4978903   11.50097466  11.48648649   9.47867299   8.69565217
   8.65139949]",109;59;34;40;6;136,384,10.1802757158
1371,B,1,2016-10-22,120.18,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;3;1;1;1;2,"[  9.19811321  11.8609407   11.52380952  10.8490566   13.48314607
  12.78538813  10.96654275  10.           2.35371036]",78;58;121;23;180;84;118;15;144,821,6.83141953736
1372,A,2,2016-10-22,36.07,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 10.27332705  14.71321696  14.7826087   11.29943503  10.90909091
   9.02455209]",109;59;34;40;6;136,384,10.6459661769
1373,A,3,2016-10-22,87.2,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[  7.36984449  12.96703297  12.97709924  12.94498382  13.04347826
  13.20880587   5.9059633   16.14754098]",109;59;34;40;9;198;206;197,852,9.77064220183
1374,A,3,2016-10-22,178.57999999999998,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 10.08325624  10.08547009  10.08902077  10.07556675  10.11235955
  10.0814664    5.49919915   2.03975978]",109;59;34;40;9;198;206;197,852,4.77097099339
1375,A,3,2016-10-22,124.64,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 13.29268293  10.98696462   7.88863109   7.88954635   7.89473684
   7.88216561   6.98541879   4.31638913]",109;59;34;40;9;198;206;197,852,6.83568677792
1376,A,2,2016-10-22,84.12,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 10.19644528  10.18998273   8.54271357   5.23560209   5.2173913
   2.51293422]",109;59;34;40;6;136,384,4.56490727532
1377,B,3,2016-10-22,92.09,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;1,[ 11.12696148  12.86031042   2.75940707  12.92134831   5.77882077],78;58;121;23;197,477,5.17971549571
1378,C,1,2016-10-22,176.96,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;3;4;4;3;1;1;1;2,"[  7.40484429  16.96891192  11.32550336  13.61524164  10.60767591
   8.35635359   1.25820569   7.54084625  15.38461538   3.82868267
  20.83333333  20.68965517]",107;131;135;293;199;121;23;180;84;118;15;144,1550,8.75904159132
1379,A,2,2016-10-22,46.489999999999995,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 8.24508321  8.25174825  8.25242718  8.24742268  8.21917808  8.24742268],109;59;34;40;6;136,384,8.25984082598
1380,A,2,2016-10-22,48.19,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[  9.06821963   3.93333333  17.43589744  11.9047619    7.22891566
   8.95325872]",109;59;34;40;6;136,384,7.96845818635
1381,A,2,2016-10-22,57.510000000000005,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 9.54465849  9.54692557  7.98122066  7.60456274  7.59493671  4.60860725],109;59;34;40;6;136,384,6.67709963485
1382,B,3,2016-10-22,121.5,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;1,[ 7.67716535  7.67195767  5.59408229  4.35606061  2.68027211],78;58;121;23;197,477,3.92592592593
1383,B,3,2016-10-22,124.63,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;1,[  9.48905109  11.46245059   6.02289696   6.70553936   2.30059559],78;58;121;23;197,477,3.82732889352
1384,B,3,2016-10-22,128.16,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;1,[ 10.12987013  11.28404669   5.68075117   6.7251462    2.20951099],78;58;121;23;197,477,3.72191011236
1385,B,1,2016-10-22,156.91,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;3;1;1;1;2,"[ 15.17509728   5.66959922   5.7591623    2.76110444   5.94648167
   6.44666155   7.06586826   7.46268657   2.94418319]",78;58;121;23;180;84;118;15;144,821,5.23229877
1386,A,3,2016-10-22,82.07,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 12.60115607  15.20618557  14.59227468  14.59854015  14.28571429  14.0625
  10.82501314   6.3405214 ]",109;59;34;40;9;198;206;197,852,10.3813817473
1387,A,2,2016-10-22,76.39,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[ 11.06598985  10.84558824   6.96721311   6.96864111   6.97674419
   2.75359384]",109;59;34;40;6;136,384,5.02683597329
1388,A,2,2016-10-22,19.23,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 25.40792541  20.          19.76744186  18.77934272  18.75        16.52490887],109;59;34;40;6;136,384,19.968798752
1389,C,1,2016-10-22,154.19,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 13.00121507  14.65324385  17.90450928  14.62075848  12.36793039
   4.24114967   4.74226804  11.30653266  12.92307692  12.39495798
   7.9787234    5.49828179]",107;131;135;293;199;121;23;180;84;118;15;144,1550,10.0525325897
1390,A,2,2016-10-22,64.89,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 8.52228303  6.7816092   5.96491228  6.89655172  6.89655172  4.40271933],109;59;34;40;6;136,384,5.91770688858
1391,C,3,2016-10-22,98.62,20,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;3;4;4;1,"[ 16.71875     16.70918367  16.72862454  16.0021846    8.90778872
  11.61228407   3.34302326  11.18047673]",107;131;135;293;199;121;23;197,1206,12.2287568445
1392,A,3,2016-10-22,97.43,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.70784103  13.40909091  13.82113821  13.79310345  13.84615385
  14.11261582  11.15926327   4.43394103]",109;59;34;40;9;198;206;197,852,8.7447398132
1393,A,3,2016-10-22,94.86,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 16.49016641  13.56321839  13.6         13.60544218  13.63636364
  13.11258278   5.24974516   8.25649623]",109;59;34;40;9;198;206;197,852,8.981657179
1394,A,3,2016-10-22,177.19,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 15.0137741   16.3434903   14.97797357  13.98601399  14.0625      16.08448416
  14.03269755   1.46806767]",109;59;34;40;9;198;206;197,852,4.80839776511
1395,A,2,2016-10-22,50.3,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,"[  7.5432526   10.94619666  10.93247588  10.95890411  10.90909091
   5.83690987]",109;59;34;40;6;136,384,7.63419483101
1396,A,3,2016-10-22,101.31,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.69527897  11.70634921  11.6838488    9.59232614   7.2          8.49785408
  11.14718615   5.28008577]",109;59;34;40;9;198;206;197,852,8.40983121113
1397,A,2,2016-10-22,10.39,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 40.07352941  40.13605442  40.          40.          40.          40.1179941 ],109;59;34;40;6;136,384,36.958614052
1398,A,2,2016-10-22,59.72,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,3;3;3;3;1;1,[ 8.99339934  9.39490446  6.99588477  4.55062571  4.54545455  5.08982036],109;59;34;40;6;136,384,6.43000669792
1399,B,3,2016-10-22,82.45,21,5,1000.2000,1005.1000,86.0000,2.9000,22.6000,96.0000,0.1000,2;1;4;4;1,[  6.62139219   9.49263502  10.26293469   8.81226054   4.06604747],78;58;121;23;197,477,5.78532443905
