intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
B,1,1022095,2016-09-19 15:02:59,105#2016-09-19 15:02:59#10.96;100#2016-09-19 15:03:10#6.76;111#2016-09-19 15:03:17#12.43;103#2016-09-19 15:03:30#30.35;116#2016-09-19 15:04:00#12.64;101#2016-09-19 15:04:13#6.01;121#2016-09-19 15:04:19#8.06;106#2016-09-19 15:04:27#0.85;113#2016-09-19 15:04:28#11.34,100.34,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,7.11678832117;8.5798816568;9.73451327434;0.757825370675;14.2405063291;13.9767054908;14.6401985112;17.6470588235;12.6984126984,78;58;121;23;180;84;118;15;144,821,8.18218058601
B,1,1051120,2016-09-19 15:06:11,105#2016-09-19 15:06:11#11.85;100#2016-09-19 15:06:23#8.81;111#2016-09-19 15:06:32#18.38;103#2016-09-19 15:06:50#3.49;116#2016-09-19 15:06:55#25.89;101#2016-09-19 15:07:20#9.06;121#2016-09-19 15:07:30#11.81;106#2016-09-19 15:07:41#1.77;113#2016-09-19 15:07:43#19.54,111.53999999999999,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,6.58227848101;6.58342792281;6.58324265506;6.59025787966;6.95249130939;9.27152317881;9.99153259949;8.47457627119;7.36949846469,78;58;121;23;180;84;118;15;144,821,7.36058812982
B,1,1034564,2016-09-19 15:13:43,105#2016-09-19 15:13:43#63.83;100#2016-09-19 15:14:47#9.32;111#2016-09-19 15:14:56#9.76;103#2016-09-19 15:15:06#1.71;116#2016-09-19 15:15:08#12.66;101#2016-09-19 15:15:20#5.99;121#2016-09-19 15:15:26#8.71;106#2016-09-19 15:15:35#1.03;113#2016-09-19 15:15:36#25.81,138.81,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,1.22199592668;6.22317596567;12.3975409836;13.4502923977;14.2180094787;14.0233722871;13.5476463835;14.5631067961;5.57923285548,78;58;121;23;180;84;118;15;144,821,5.91455946978
B,1,1026274,2016-09-19 15:18:01,105#2016-09-19 15:18:01#5.89;100#2016-09-19 15:18:07#6.11;111#2016-09-19 15:18:13#33.32;103#2016-09-19 15:18:47#3.20;116#2016-09-19 15:18:50#15.24;101#2016-09-19 15:19:06#6.49;121#2016-09-19 15:19:12#25.49;106#2016-09-19 15:19:38#0.45;113#2016-09-19 15:19:38#4.31,101.31,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,13.2427843803;9.49263502455;3.63145258103;7.1875;11.811023622;12.9429892142;4.62926637897;33.3333333333;33.4106728538,78;58;121;23;180;84;118;15;144,821,8.10383969993
B,1,1002003,2016-09-19 15:26:56,105#2016-09-19 15:26:56#12.21;100#2016-09-19 15:27:08#8.92;111#2016-09-19 15:27:17#18.62;103#2016-09-19 15:27:35#3.31;116#2016-09-19 15:27:39#24.98;101#2016-09-19 15:28:04#11.66;121#2016-09-19 15:28:16#16.38;106#2016-09-19 15:28:32#2.08;113#2016-09-19 15:28:34#19.98,117.98,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,6.38820638821;6.50224215247;6.49838882922;6.94864048338;7.20576461169;7.20411663808;7.20390720391;7.21153846154;7.20720720721,78;58;121;23;180;84;118;15;144,821,6.95880657739
B,1,1039717,2016-09-19 15:40:30,105#2016-09-19 15:40:30#10.93;100#2016-09-19 15:40:41#7.67;111#2016-09-19 15:40:49#41.74;103#2016-09-19 15:41:31#5.36;116#2016-09-19 15:41:37#27.75;101#2016-09-19 15:42:05#11.62;121#2016-09-19 15:42:17#14.42;106#2016-09-19 15:42:31#1.36;113#2016-09-19 15:42:33#17.91,140.91,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,7.13632204941;7.56192959583;2.89889793963;4.29104477612;6.48648648649;7.22891566265;8.18307905687;11.0294117647;8.04020100503,78;58;121;23;180;84;118;15;144,821,5.82641402314
B,1,1039957,2016-09-19 15:50:00,105#2016-09-19 15:50:00#8.75;100#2016-09-19 15:50:08#7.61;111#2016-09-19 15:50:16#35.26;113#2016-09-19 15:52:12#6.51,138.51,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;2,8.91428571429;7.62155059133;3.43165059558;22.1198156682,78;58;121;144,401,2.89509782687
B,1,1033829,2016-09-19 15:55:03,105#2016-09-19 15:55:03#28.12;100#2016-09-19 15:55:32#5.88;111#2016-09-19 15:55:37#28.99;103#2016-09-19 15:56:06#2.42;116#2016-09-19 15:56:09#15.46;101#2016-09-19 15:56:25#8.47;121#2016-09-19 15:56:33#13.10;106#2016-09-19 15:56:46#1.74;113#2016-09-19 15:56:48#57.18,162.18,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,2.77382645804;9.86394557823;4.17385305278;9.5041322314;11.6429495472;9.9173553719;9.00763358779;8.62068965517;2.51836306401,78;58;121;23;180;84;118;15;144,821,5.06227648292
B,1,1039599,2016-09-19 15:55:31,105#2016-09-19 15:55:31#17.39;100#2016-09-19 15:55:49#7.73;111#2016-09-19 15:55:57#23.78;103#2016-09-19 15:56:20#3.37;116#2016-09-19 15:56:24#18.75;101#2016-09-19 15:56:43#8.80;121#2016-09-19 15:56:52#12.25;106#2016-09-19 15:57:04#1.42;113#2016-09-19 15:57:06#53.59,148.59,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,4.48533640023;7.50323415265;5.08830950378;6.82492581602;9.6;9.54545454545;9.63265306122;10.5633802817;2.68706848293,78;58;121;23;180;84;118;15;144,821,5.5252708796
B,1,1003586,2016-09-19 15:56:12,105#2016-09-19 15:56:12#10.43;100#2016-09-19 15:56:23#5.14;111#2016-09-19 15:56:28#12.66;103#2016-09-19 15:56:40#2.02;116#2016-09-19 15:56:43#12.62;101#2016-09-19 15:56:55#6.73;121#2016-09-19 15:57:02#32.57;106#2016-09-19 15:57:35#2.10;113#2016-09-19 15:57:37#77.97,162.97,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,7.47842761266;11.2840466926;9.55766192733;11.3861386139;14.2630744849;12.4814264487;3.62296591956;7.14285714286;1.84686417853,78;58;121;23;180;84;118;15;144,821,5.03773700681
B,1,1015066,2016-09-19 16:07:55,105#2016-09-19 16:07:55#8.38;100#2016-09-19 16:08:04#5.49;111#2016-09-19 16:08:09#17.85;103#2016-09-19 16:08:27#2.36;116#2016-09-19 16:08:30#15.38;101#2016-09-19 16:08:45#8.25;121#2016-09-19 16:08:53#11.40;106#2016-09-19 16:09:05#1.63;113#2016-09-19 16:09:06#23.86,94.86,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,9.30787589499;10.5646630237;6.77871148459;9.74576271186;11.7035110533;10.1818181818;10.350877193;9.20245398773;6.03520536463,78;58;121;23;180;84;118;15;144,821,8.65485979338
B,1,1014601,2016-09-19 16:44:01,105#2016-09-19 16:44:01#11.09;100#2016-09-19 16:44:12#6.96;111#2016-09-19 16:44:19#11.48;103#2016-09-19 16:44:31#2.22;116#2016-09-19 16:44:33#14.00;101#2016-09-19 16:44:47#5.78;121#2016-09-19 16:44:53#8.35;106#2016-09-19 16:45:01#1.04;113#2016-09-19 16:45:02#15.26,76.26,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,7.03336339044;8.33333333333;10.5400696864;10.3603603604;12.8571428571;14.5328719723;14.1317365269;14.4230769231;9.43643512451,78;58;121;23;180;84;118;15;144,821,10.7658012064
B,1,1045753,2016-09-19 16:47:40,105#2016-09-19 16:47:40#10.74;100#2016-09-19 16:47:50#5.33;111#2016-09-19 16:47:56#14.47;103#2016-09-19 16:48:10#2.47;116#2016-09-19 16:48:13#16.91;101#2016-09-19 16:48:30#11.08;121#2016-09-19 16:48:41#15.56;106#2016-09-19 16:48:57#1.98;113#2016-09-19 16:48:59#18.99,97.99,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,7.2625698324;10.8818011257;8.36212854181;9.31174089069;10.6445890006;7.58122743682;7.58354755784;7.57575757576;7.58293838863,78;58;121;23;180;84;118;15;144,821,8.37840595979
B,1,1039291,2016-09-19 16:52:54,105#2016-09-19 16:52:54#12.35;100#2016-09-19 16:53:07#6.43;111#2016-09-19 16:53:13#20.80;103#2016-09-19 16:53:34#3.15;116#2016-09-19 16:53:38#17.53;101#2016-09-19 16:53:55#42.94;121#2016-09-19 16:54:38#4.63;106#2016-09-19 16:54:43#0.59;113#2016-09-19 16:54:43#5.65,114.65,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,6.31578947368;9.02021772939;5.81730769231;7.30158730159;10.2681118083;1.95621797857;25.4859611231;25.4237288136;25.4867256637,78;58;121;23;180;84;118;15;144,821,7.16092455299
B,1,1048632,2016-09-19 16:57:59,105#2016-09-19 16:57:59#29.17;100#2016-09-19 16:58:28#9.90;111#2016-09-19 16:58:38#19.12;103#2016-09-19 16:58:57#2.01;116#2016-09-19 16:58:59#12.45;101#2016-09-19 16:59:12#6.92;121#2016-09-19 16:59:19#10.62;106#2016-09-19 16:59:29#1.67;113#2016-09-19 16:59:31#29.09,121.09,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,2.67398011656;5.85858585859;6.32845188285;11.4427860697;14.4578313253;12.1387283237;11.1111111111;8.98203592814;4.95015469233,78;58;121;23;180;84;118;15;144,821,6.78008093154
B,1,1014600,2016-09-19 17:07:56,105#2016-09-19 17:07:56#11.11;100#2016-09-19 17:08:07#7.71;111#2016-09-19 17:08:14#19.60;103#2016-09-19 17:08:34#2.11;116#2016-09-19 17:08:37#16.53;101#2016-09-19 17:08:53#7.72;121#2016-09-19 17:09:01#10.84;106#2016-09-19 17:09:12#1.38;113#2016-09-19 17:09:13#13.23,90.23,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,7.02070207021;7.52269779507;6.17346938776;10.9004739336;10.889292196;10.8808290155;10.8856088561;10.8695652174;10.8843537415,78;58;121;23;180;84;118;15;144,821,9.09896930068
B,1,1051645,2016-09-19 17:10:43,105#2016-09-19 17:10:43#14.11;100#2016-09-19 17:10:57#6.99;111#2016-09-19 17:11:04#12.20;103#2016-09-19 17:11:16#1.78;116#2016-09-19 17:11:19#13.73;101#2016-09-19 17:11:32#13.42;121#2016-09-19 17:11:46#19.52;106#2016-09-19 17:12:05#1.39;113#2016-09-19 17:12:07#19.53,103.53,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,5.52799433026;8.29756795422;9.91803278689;12.9213483146;13.10997815;6.25931445604;6.04508196721;10.7913669065;7.3732718894,78;58;121;23;180;84;118;15;144,821,7.93006857916
B,1,1020301,2016-09-19 17:56:05,105#2016-09-19 17:56:05#16.81;100#2016-09-19 17:56:22#9.35;111#2016-09-19 17:56:31#16.81;103#2016-09-19 17:56:48#28.91;116#2016-09-19 17:57:18#19.92;101#2016-09-19 17:57:38#14.22;121#2016-09-19 17:57:52#15.02;106#2016-09-19 17:58:07#1.70;113#2016-09-19 17:58:09#38.07,162.07,1011.1000,1016.1000,18.0000,2.6000,21.4000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,4.64009518144;6.20320855615;7.19809637121;0.795572466275;9.03614457831;5.90717299578;7.85619174434;8.82352941176;3.78250591017,78;58;121;23;180;84;118;15;144,821,5.06571234652
B,1,1040240,2016-09-19 18:28:00,105#2016-09-19 18:28:00#18.21;100#2016-09-19 18:28:19#13.54;111#2016-09-19 18:28:32#47.96;103#2016-09-19 18:29:20#4.24;116#2016-09-19 18:29:25#82.21;101#2016-09-19 18:30:47#24.65;121#2016-09-19 18:31:12#16.76;106#2016-09-19 18:31:29#2.01;113#2016-09-19 18:31:31#25.77,236.77,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,4.28336079077;4.28360413589;2.52293577982;5.42452830189;2.18951465758;3.40770791075;7.04057279236;7.46268656716;5.58789289872,78;58;121;23;180;84;118;15;144,821,3.46750010559
B,1,1021300,2016-09-19 18:46:08,105#2016-09-19 18:46:08#8.61;100#2016-09-19 18:46:17#6.37;111#2016-09-19 18:46:23#39.65;103#2016-09-19 18:47:03#2.62;116#2016-09-19 18:47:06#40.39;101#2016-09-19 18:47:46#19.77;121#2016-09-19 18:48:06#27.62;106#2016-09-19 18:48:33#2.91;113#2016-09-19 18:48:36#23.17,171.17000000000002,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,9.05923344948;9.10518053375;3.05170239596;8.7786259542;4.45654865066;4.24886191199;4.27226647357;5.15463917526;6.21493310315,78;58;121;23;180;84;118;15;144,821,4.79640123853
B,1,1039846,2016-09-19 19:07:25,105#2016-09-19 19:07:25#12.89;100#2016-09-19 19:07:38#9.58;111#2016-09-19 19:07:47#35.88;103#2016-09-19 19:08:23#3.00;116#2016-09-19 19:08:27#23.50;101#2016-09-19 19:08:50#10.97;121#2016-09-19 19:09:01#15.41;106#2016-09-19 19:09:17#1.96;113#2016-09-19 19:09:19#21.97,135.97,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,6.05120248254;6.05427974948;3.3723522854;7.66666666667;7.65957446809;7.65724703737;7.65736534718;7.65306122449;6.55439235321,78;58;121;23;180;84;118;15;144,821,6.03809663896
B,1,1039727,2016-09-19 19:45:43,105#2016-09-19 19:45:43#8.54;100#2016-09-19 19:45:52#4.95;111#2016-09-19 19:45:56#12.13;103#2016-09-19 19:46:09#29.67;116#2016-09-19 19:46:39#15.42;101#2016-09-19 19:46:55#6.46;121#2016-09-19 19:47:01#9.74;106#2016-09-19 19:47:11#1.30;113#2016-09-19 19:47:12#23.66,112.66,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,9.13348946136;11.7171717172;9.97526793075;0.77519379845;11.673151751;13.0030959752;12.1149897331;11.5384615385;6.08622147084,78;58;121;23;180;84;118;15;144,821,7.28741345642
B,1,1034748,2016-09-19 20:25:25,105#2016-09-19 20:25:25#7.37;100#2016-09-19 20:25:32#5.48;111#2016-09-19 20:25:37#11.43;103#2016-09-19 20:25:49#2.17;116#2016-09-19 20:25:51#13.24;101#2016-09-19 20:26:05#5.15;121#2016-09-19 20:26:10#7.52;106#2016-09-19 20:26:17#20.39;113#2016-09-19 20:26:38#6.10,79.1,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,10.5834464043;10.5839416058;10.5861767279;10.599078341;13.5951661631;16.3106796117;15.6914893617;0.735654732712;23.606557377,78;58;121;23;180;84;118;15;144,821,10.3792667509
B,1,1046769,2016-09-19 20:33:54,105#2016-09-19 20:33:54#8.63;100#2016-09-19 20:34:02#5.25;111#2016-09-19 20:34:08#28.04;103#2016-09-19 20:34:36#7.04;116#2016-09-19 20:34:43#17.61;101#2016-09-19 20:35:01#8.19;121#2016-09-19 20:35:09#11.55;106#2016-09-19 20:35:21#1.63;113#2016-09-19 20:35:22#19.12,107.12,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,9.0382387022;11.0476190476;4.3152639087;3.26704545455;10.2214650767;10.2564102564;10.2164502165;9.20245398773;7.53138075314,78;58;121;23;180;84;118;15;144,821,7.6643017177
B,1,1033706,2016-09-19 20:38:53,105#2016-09-19 20:38:53#9.19;100#2016-09-19 20:39:02#6.81;111#2016-09-19 20:39:09#10.38;103#2016-09-19 20:39:19#1.66;116#2016-09-19 20:39:21#12.94;101#2016-09-19 20:39:34#9.15;121#2016-09-19 20:39:43#14.38;106#2016-09-19 20:39:58#1.29;113#2016-09-19 20:39:59#20.51,86.51,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,8.48748639826;8.51688693098;11.6570327553;13.8554216867;13.9103554869;9.18032786885;8.20584144645;11.6279069767;7.02096538274,78;58;121;23;180;84;118;15;144,821,9.49023234308
B,1,1045933,2016-09-19 20:46:29,105#2016-09-19 20:46:29#10.41;100#2016-09-19 20:46:40#7.71;111#2016-09-19 20:46:48#15.23;103#2016-09-19 20:47:03#2.14;116#2016-09-19 20:47:05#12.88;101#2016-09-19 20:47:18#5.85;121#2016-09-19 20:47:24#54.34;106#2016-09-19 20:48:18#0.86;113#2016-09-19 20:48:19#8.27,118.27,1011.1000,1016.1000,333.0000,2.4000,20.2000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,7.49279538905;7.52269779507;7.94484569928;10.7476635514;13.9751552795;14.358974359;2.17151269783;17.4418604651;17.4123337364,78;58;121;23;180;84;118;15;144,821,6.94174346834
B,1,1014317,2016-09-19 21:03:50,105#2016-09-19 21:03:50#31.19;100#2016-09-19 21:04:21#7.80;111#2016-09-19 21:04:29#10.81;103#2016-09-19 21:04:39#2.07;116#2016-09-19 21:04:42#15.13;101#2016-09-19 21:04:57#6.97;121#2016-09-19 21:05:04#32.88;106#2016-09-19 21:05:37#1.37;113#2016-09-19 21:05:38#13.12,121.12,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,2.50080153895;7.4358974359;11.1933395005;11.1111111111;11.8968935889;12.0516499283;3.58880778589;10.9489051095;10.9756097561,78;58;121;23;180;84;118;15;144,821,6.7784015852
B,1,1042568,2016-09-19 21:36:07,105#2016-09-19 21:36:07#16.42;100#2016-09-19 21:36:24#10.80;111#2016-09-19 21:36:34#21.10;103#2016-09-19 21:36:55#33.12;116#2016-09-19 21:37:29#16.80;101#2016-09-19 21:37:46#7.84;121#2016-09-19 21:37:54#15.73;106#2016-09-19 21:38:09#2.33;113#2016-09-19 21:38:12#21.99,146.99,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,4.7503045067;5.37037037037;5.7345971564;0.694444444444;10.7142857143;10.7142857143;7.50158931977;6.43776824034;6.54843110505,78;58;121;23;180;84;118;15;144,821,5.58541397374
B,1,1040010,2016-09-19 21:36:27,105#2016-09-19 21:36:27#17.23;100#2016-09-19 21:36:44#12.81;111#2016-09-19 21:36:57#22.95;103#2016-09-19 21:37:20#3.47;116#2016-09-19 21:37:24#27.17;101#2016-09-19 21:37:51#12.68;121#2016-09-19 21:38:04#71.99;106#2016-09-19 21:39:16#0.94;113#2016-09-19 21:39:17#9.04,179.04,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,4.52698781196;4.52771272443;5.27233115468;6.62824207493;6.62495399338;6.62460567823;1.63911654396;15.9574468085;15.9292035398,78;58;121;23;180;84;118;15;144,821,4.58556747096
B,1,1033830,2016-09-19 21:36:45,105#2016-09-19 21:36:45#9.02;100#2016-09-19 21:36:54#7.35;111#2016-09-19 21:37:02#32.14;103#2016-09-19 21:37:34#2.93;116#2016-09-19 21:37:37#20.88;101#2016-09-19 21:37:58#9.01;121#2016-09-19 21:38:07#14.22;106#2016-09-19 21:38:21#2.38;113#2016-09-19 21:38:24#26.29,125.28999999999999,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,8.64745011086;7.89115646259;3.76477909147;7.84982935154;8.62068965517;9.32297447281;8.29817158931;6.3025210084;5.47736782046,78;58;121;23;180;84;118;15;144,821,6.55279750978
B,1,1045490,2016-09-19 22:01:12,105#2016-09-19 22:01:12#8.17;100#2016-09-19 22:01:20#5.16;111#2016-09-19 22:01:26#10.29;103#2016-09-19 22:01:36#1.79;116#2016-09-19 22:01:38#14.10;101#2016-09-19 22:01:52#10.60;121#2016-09-19 22:02:03#37.59;106#2016-09-19 22:02:40#1.31;113#2016-09-19 22:02:42#12.57,102.57,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,9.54712362301;11.2403100775;11.75898931;12.8491620112;12.7659574468;7.92452830189;3.13913274807;11.4503816794;11.4558472554,78;58;121;23;180;84;118;15;144,821,8.00428975334
B,1,1045468,2016-09-19 22:03:50,105#2016-09-19 22:03:50#7.68;100#2016-09-19 22:03:58#5.60;111#2016-09-19 22:04:03#15.14;103#2016-09-19 22:04:18#2.12;116#2016-09-19 22:04:21#14.27;101#2016-09-19 22:04:35#8.28;121#2016-09-19 22:04:43#59.20;106#2016-09-19 22:05:43#0.84;113#2016-09-19 22:05:43#8.04,121.03999999999999,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,10.15625;10.3571428571;7.99207397622;10.8490566038;12.6138752628;10.1449275362;1.99324324324;17.8571428571;17.9104477612,78;58;121;23;180;84;118;15;144,821,6.782881692
B,1,1033967,2016-09-19 23:25:05,105#2016-09-19 23:25:05#8.14;100#2016-09-19 23:25:14#4.67;111#2016-09-19 23:25:18#10.26;103#2016-09-19 23:25:28#1.84;116#2016-09-19 23:25:31#11.91;101#2016-09-19 23:25:43#4.92;121#2016-09-19 23:25:47#7.23;106#2016-09-19 23:25:55#1.39;113#2016-09-19 23:25:56#27.52,78.52,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,9.58230958231;12.4197002141;11.7933723197;12.5;15.1133501259;17.0731707317;16.3208852006;10.7913669065;5.23255813953,78;58;121;23;180;84;118;15;144,821,10.4559347937
B,1,1006384,2016-09-19 23:25:45,105#2016-09-19 23:25:45#7.15;100#2016-09-19 23:25:52#4.65;111#2016-09-19 23:25:56#11.17;103#2016-09-19 23:26:38#35.06;116#2016-09-19 23:26:44#17.02;101#2016-09-19 23:27:01#6.27;121#2016-09-19 23:27:07#9.69;106#2016-09-19 23:27:17#11.14;113#2016-09-19 23:27:28#14.26,117.26,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,10.9090909091;12.4731182796;10.8325872874;0.656018254421;10.5757931845;13.3971291866;12.17750258;1.34649910233;10.0981767181,78;58;121;23;180;84;118;15;144,821,7.00153505032
B,1,1016391,2016-09-19 23:50:12,105#2016-09-19 23:50:12#12.93;100#2016-09-19 23:50:25#9.61;111#2016-09-19 23:50:35#20.05;103#2016-09-19 23:50:55#3.81;116#2016-09-19 23:50:59#43.00;101#2016-09-19 23:51:42#46.45;121#2016-09-19 23:52:29#175.74;106#2016-09-19 23:55:24#0.78;113#2016-09-19 23:55:25#7.51,320.51,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,6.03248259861;6.0353798127;6.0349127182;6.03674540682;4.18604651163;1.80839612487;0.67144645499;19.2307692308;19.1744340879,78;58;121;23;180;84;118;15;144,821,2.56154254157
B,1,1051649,2016-09-19 23:53:17,105#2016-09-19 23:53:17#8.91;100#2016-09-19 23:53:26#6.08;111#2016-09-19 23:53:32#9.92;103#2016-09-19 23:53:42#1.81;116#2016-09-19 23:53:44#13.33;101#2016-09-19 23:53:57#9.05;121#2016-09-19 23:54:06#13.25;106#2016-09-19 23:54:20#1.84;113#2016-09-19 23:54:21#29.26,93.26,1012.0000,1017.0000,319.0000,2.7000,19.1000,75.0000,0.0000,2;1;4;4;3;1;1;1;2,8.75420875421;9.53947368421;12.1975806452;12.7071823204;13.503375844;9.2817679558;8.90566037736;8.15217391304;4.92139439508,78;58;121;23;180;84;118;15;144,821,8.80334548574
B,1,1024256,2016-09-20 00:00:36,105#2016-09-20 00:00:36#8.04;100#2016-09-20 00:00:44#5.98;111#2016-09-20 00:00:50#12.47;103#2016-09-20 00:01:02#2.37;116#2016-09-20 00:01:05#18.55;101#2016-09-20 00:01:23#8.66;121#2016-09-20 00:01:32#12.16;106#2016-09-20 00:01:44#1.55;113#2016-09-20 00:01:46#14.84,84.84,1013.2000,1018.2000,341.0000,3.5000,21.1000,68.0000,0.0000,2;1;4;4;3;1;1;1;2,9.70149253731;9.69899665552;9.70328789094;9.70464135021;9.70350404313;9.69976905312;9.70394736842;9.67741935484;9.70350404313,78;58;121;23;180;84;118;15;144,821,9.67703913248
B,1,1040741,2016-09-20 01:04:27,105#2016-09-20 01:04:27#5.91;100#2016-09-20 01:04:33#3.19;111#2016-09-20 01:04:36#6.70;103#2016-09-20 01:04:43#1.33;116#2016-09-20 01:04:44#10.45;101#2016-09-20 01:04:55#4.83;121#2016-09-20 01:05:00#32.57;106#2016-09-20 01:05:32#0.79;113#2016-09-20 01:05:33#7.56,73.56,1013.2000,1018.2000,341.0000,3.5000,21.1000,68.0000,0.0000,2;1;4;4;3;1;1;1;2,13.1979695431;18.1818181818;18.0597014925;17.2932330827;17.2248803828;17.3913043478;3.62296591956;18.9873417722;19.0476190476,78;58;121;23;180;84;118;15;144,821,11.1609570419
B,1,1021032,2016-09-20 01:53:45,105#2016-09-20 01:53:45#9.54;100#2016-09-20 01:53:55#5.72;111#2016-09-20 01:54:00#34.29;103#2016-09-20 01:54:35#2.47;116#2016-09-20 01:54:38#14.56;101#2016-09-20 01:54:52#7.01;121#2016-09-20 01:54:59#9.39;106#2016-09-20 01:55:09#11.05;113#2016-09-20 01:55:20#13.82,108.82,1013.2000,1018.2000,341.0000,3.5000,21.1000,68.0000,0.0000,2;1;4;4;3;1;1;1;2,8.17610062893;10.1398601399;3.52872557597;9.31174089069;12.3626373626;11.9828815977;12.5665601704;1.35746606335;10.4196816208,78;58;121;23;180;84;118;15;144,821,7.54456901305
B,1,1039507,2016-09-20 01:54:39,105#2016-09-20 01:54:39#7.72;100#2016-09-20 01:54:46#4.80;111#2016-09-20 01:54:51#10.63;103#2016-09-20 01:55:02#2.12;116#2016-09-20 01:55:04#14.31;101#2016-09-20 01:55:19#6.87;121#2016-09-20 01:55:26#10.77;106#2016-09-20 01:55:36#1.60;113#2016-09-20 01:55:38#26.13,85.13,1013.2000,1018.2000,341.0000,3.5000,21.1000,68.0000,0.0000,2;1;4;4;3;1;1;1;2,10.103626943;12.0833333333;11.3828786453;10.8490566038;12.5786163522;12.2270742358;10.95636026;9.375;5.51090700344,78;58;121;23;180;84;118;15;144,821,9.64407376953
B,1,1034721,2016-09-20 02:41:04,105#2016-09-20 02:41:04#6.86;100#2016-09-20 02:41:11#5.91;111#2016-09-20 02:41:17#9.70;103#2016-09-20 02:41:27#1.68;116#2016-09-20 02:41:29#12.11;101#2016-09-20 02:41:41#5.71;121#2016-09-20 02:41:47#9.80;106#2016-09-20 02:41:56#39.21;113#2016-09-20 02:42:36#11.76,103.76,1013.2000,1018.2000,341.0000,3.5000,21.1000,68.0000,0.0000,2;1;4;4;3;1;1;1;2,11.3702623907;9.81387478849;12.4742268041;13.6904761905;14.8637489678;14.711033275;12.0408163265;0.382555470543;12.2448979592,78;58;121;23;180;84;118;15;144,821,7.91249036237
