intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
C,3,1054810,2016-08-29 11:51:13,115#2016-08-29 11:51:13#9.58;102#2016-08-29 11:51:22#10.00;109#2016-08-29 11:51:32#9.64;104#2016-08-29 11:51:42#25.50;112#2016-08-29 11:52:08#20.75;111#2016-08-29 11:52:28#13.60;103#2016-08-29 11:52:42#62.04;122#2016-08-29 11:53:45#19.86,171.86,35,0,1002.5000,1007.4000,26.0000,4.1000,30.0000,39.0000,0.0000,3;3;3;3;3;4;4;1,11.1691022965;13.1;14.0041493776;11.4901960784;9.59036144578;8.89705882353;0.370728562218;9.91943605237,107;131;135;293;199;121;23;197,1206,7.0173396951
C,3,1069689,2016-08-29 12:54:44,115#2016-08-29 12:54:44#13.73;102#2016-08-29 12:54:58#11.81;109#2016-08-29 12:55:10#10.46;104#2016-08-29 12:55:20#26.38;112#2016-08-29 12:55:47#60.84;111#2016-08-29 12:56:47#24.00;103#2016-08-29 12:57:11#2.14;122#2016-08-29 12:57:15#39.56,190.56,38,0,1004.1000,1009.0000,29.0000,3.6000,27.4000,40.0000,0.0000,3;3;3;3;3;4;4;1,7.79315367808;11.0922946655;12.9063097514;11.106899166;3.27087442472;5.04166666667;10.7476635514;4.97977755308,107;131;135;293;199;121;23;197,1206,6.32871536524
C,3,1062111,2016-08-29 14:28:13,115#2016-08-29 14:28:13#13.11;102#2016-08-29 14:28:26#9.05;109#2016-08-29 14:28:35#11.31;104#2016-08-29 14:28:46#20.39;112#2016-08-29 14:29:06#17.43;111#2016-08-29 14:29:24#13.68;103#2016-08-29 14:29:38#45.12;122#2016-08-29 14:30:24#39.45,170.45,43,0,1004.1000,1009.0000,29.0000,3.6000,27.4000,40.0000,0.0000,3;3;3;3;3;4;4;1,8.16170861937;14.4751381215;11.9363395225;14.3697891123;11.4170969593;8.84502923977;0.50975177305;4.99366286439,107;131;135;293;199;121;23;197,1206,7.07538867703
C,3,1024828,2016-08-29 17:16:14,115#2016-08-29 17:16:14#13.90;102#2016-08-29 17:16:28#9.05;109#2016-08-29 17:16:37#7.94;104#2016-08-29 17:16:45#16.42;112#2016-08-29 17:17:02#14.79;111#2016-08-29 17:17:17#11.84;103#2016-08-29 17:17:28#61.23;122#2016-08-29 17:18:30#21.71,157.71,51,0,1004.9000,1009.8000,319.0000,2.3000,24.4000,57.0000,0.0000,3;3;3;3;3;4;4;1,7.69784172662;14.4751381215;17.0025188917;17.84409257;13.4550371873;10.2195945946;0.375632859709;9.07415937356,107;131;135;293;199;121;23;197,1206,7.64694692791
C,3,1084283,2016-08-29 19:52:43,115#2016-08-29 19:52:43#12.22;102#2016-08-29 19:52:55#9.73;109#2016-08-29 19:53:05#8.52;104#2016-08-29 19:53:13#28.27;112#2016-08-29 19:53:41#24.59;111#2016-08-29 19:54:06#59.62;103#2016-08-29 19:55:06#2.07;122#2016-08-29 19:55:09#48.74,194.74,59,0,1004.1000,1009.0000,292.0000,1.7000,22.5000,58.0000,0.0000,3;3;3;3;3;4;4;1,8.75613747954;13.4635149024;15.8450704225;10.3643438274;8.09272061814;2.0295202952;11.1111111111;4.04185473943,107;131;135;293;199;121;23;197,1206,6.19287254801
C,3,1052602,2016-08-29 20:45:34,115#2016-08-29 20:45:34#9.84;102#2016-08-29 20:45:44#10.11;109#2016-08-29 20:45:54#9.66;104#2016-08-29 20:46:03#22.12;112#2016-08-29 20:46:25#20.68;111#2016-08-29 20:46:46#13.14;103#2016-08-29 20:46:59#4.39;122#2016-08-29 20:47:05#61.86,152.86,62,0,1004.1000,1009.0000,292.0000,1.7000,22.5000,58.0000,0.0000,3;3;3;3;3;4;4;1,10.8739837398;12.9574678536;13.9751552795;13.2459312839;9.62282398453;9.20852359209;5.23917995444;3.1846104106,107;131;135;293;199;121;23;197,1206,7.88957215753
C,3,1053451,2016-08-30 07:00:07,115#2016-08-30 07:00:07#14.24;102#2016-08-30 07:00:21#9.44;109#2016-08-30 07:00:31#8.51;104#2016-08-30 07:00:39#19.17;112#2016-08-30 07:00:58#17.32;111#2016-08-30 07:01:16#14.00;103#2016-08-30 07:01:30#26.62;122#2016-08-30 07:01:58#40.42,151.42000000000002,21,1,1000.8000,1005.7000,341.0000,3.9000,30.9000,34.0000,0.0000,3;3;3;3;3;4;4;1,7.51404494382;13.8771186441;15.8636897767;15.2842983829;11.4896073903;8.64285714286;0.864012021037;4.87382483919,107;131;135;293;199;121;23;197,1206,7.96460176991
C,3,1082733,2016-08-30 07:02:53,115#2016-08-30 07:02:53#8.87;102#2016-08-30 07:03:02#8.03;109#2016-08-30 07:03:10#7.26;104#2016-08-30 07:03:17#18.08;112#2016-08-30 07:03:35#16.65;111#2016-08-30 07:03:52#49.91;103#2016-08-30 07:04:42#11.54;122#2016-08-30 07:05:01#55.59,183.59,21,1,1000.8000,1005.7000,341.0000,3.9000,30.9000,34.0000,0.0000,3;3;3;3;3;4;4;1,12.0631341601;16.3138231631;18.5950413223;16.2057522124;11.951951952;2.42436385494;1.99306759099;3.54380284224,107;131;135;293;199;121;23;197,1206,6.56898523885
C,3,1069843,2016-08-30 14:46:12,115#2016-08-30 14:46:12#20.51;102#2016-08-30 14:46:33#10.43;109#2016-08-30 14:46:43#8.79;104#2016-08-30 14:46:52#20.53;112#2016-08-30 14:47:12#21.31;111#2016-08-30 14:47:34#7.06;103#2016-08-30 14:47:41#1.34;122#2016-08-30 14:47:43#11.50,102.5,44,1,1001.6000,1006.5000,349.0000,0.6000,26.0000,44.0000,0.0000,3;3;3;3;3;4;4;1,5.21696733301;12.5599232982;15.3583617747;14.2717973697;9.33833880807;17.1388101983;17.1641791045;17.1304347826,107;131;135;293;199;121;23;197,1206,11.7658536585
C,3,1062029,2016-08-30 16:09:11,115#2016-08-30 16:09:11#7.03;102#2016-08-30 16:09:18#7.40;109#2016-08-30 16:09:25#7.09;104#2016-08-30 16:09:33#16.72;112#2016-08-30 16:09:49#15.01;111#2016-08-30 16:10:04#9.14;103#2016-08-30 16:10:13#2.06;122#2016-08-30 16:10:17#33.48,99.47999999999999,48,1,1002.2000,1007.1000,204.0000,1.6000,23.4000,60.0000,0.0000,3;3;3;3;3;4;4;1,15.2204836415;17.7027027027;19.0409026798;17.523923445;13.2578281146;13.238512035;11.1650485437;5.88410991637,107;131;135;293;199;121;23;197,1206,12.123039807
C,3,1083080,2016-08-31 08:35:03,115#2016-08-31 08:35:03#12.73;102#2016-08-31 08:35:15#8.78;109#2016-08-31 08:35:24#8.61;104#2016-08-31 08:35:33#21.01;112#2016-08-31 08:35:54#16.31;111#2016-08-31 08:36:10#20.23;103#2016-08-31 08:36:30#6.08;122#2016-08-31 08:36:40#77.60,174.6,25,2,997.2000,1002.0000,219.0000,4.3000,32.4000,31.0000,0.0000,3;3;3;3;3;4;4;1,8.40534171249;14.9202733485;15.6794425087;13.9457401238;12.2011036174;5.98121601582;3.78289473684;2.53865979381,107;131;135;293;199;121;23;197,1206,6.90721649485
C,3,1069490,2016-08-31 10:33:06,115#2016-08-31 10:33:06#20.69;102#2016-08-31 10:33:26#11.55;109#2016-08-31 10:33:38#7.69;104#2016-08-31 10:33:46#17.36;112#2016-08-31 10:34:03#44.50;111#2016-08-31 10:34:48#14.50;103#2016-08-31 10:35:02#11.12;122#2016-08-31 10:35:15#83.83,212.82999999999998,31,2,996.1000,1001.0000,237.0000,1.8000,32.2000,34.0000,0.0000,3;3;3;3;3;4;4;1,5.17158047366;11.341991342;17.55526658;16.8778801843;4.47191011236;8.34482758621;2.06834532374;2.34999403555,107;131;135;293;199;121;23;197,1206,5.66649438519
C,3,1001816,2016-08-31 11:10:22,115#2016-08-31 11:10:22#14.41;102#2016-08-31 11:10:37#13.82;109#2016-08-31 11:10:51#11.77;104#2016-08-31 11:11:02#29.97;112#2016-08-31 11:11:32#68.93;111#2016-08-31 11:12:41#81.45;103#2016-08-31 11:14:03#2.03;122#2016-08-31 11:14:06#37.41,261.40999999999997,33,2,996.1000,1001.0000,237.0000,1.8000,32.2000,34.0000,0.0000,3;3;3;3;3;4;4;1,7.42539902845;9.47901591896;11.4698385726;9.77644310978;2.8869867982;1.48557397176;11.3300492611;5.26597166533,107;131;135;293;199;121;23;197,1206,4.61344248499
C,3,1069134,2016-08-31 12:42:41,115#2016-08-31 12:42:41#12.10;102#2016-08-31 12:42:53#9.18;109#2016-08-31 12:43:03#8.21;104#2016-08-31 12:43:11#26.18;112#2016-08-31 12:43:37#31.81;111#2016-08-31 12:44:09#19.34;103#2016-08-31 12:44:28#3.68;122#2016-08-31 12:44:34#57.86,170.86,38,2,997.4000,1002.3000,244.0000,2.0000,27.9000,48.0000,0.0000,3;3;3;3;3;4;4;1,8.84297520661;14.2701525054;16.443361754;11.191749427;6.25589437284;6.25646328852;6.25;3.40477013481,107;131;135;293;199;121;23;197,1206,7.05841039448
C,3,1063211,2016-08-31 14:13:37,115#2016-08-31 14:13:37#9.93;102#2016-08-31 14:13:47#10.15;109#2016-08-31 14:13:57#9.73;104#2016-08-31 14:14:07#26.18;112#2016-08-31 14:14:33#28.62;111#2016-08-31 14:15:02#17.40;103#2016-08-31 14:15:19#3.31;122#2016-08-31 14:15:25#28.33,136.32999999999998,42,2,997.4000,1002.3000,244.0000,2.0000,27.9000,48.0000,0.0000,3;3;3;3;3;4;4;1,10.775427996;12.9064039409;13.874614594;11.191749427;6.95317959469;6.95402298851;6.94864048338;6.9537592658,107;131;135;293;199;121;23;197,1206,8.84618205824
C,3,1078554,2016-08-31 19:32:30,115#2016-08-31 19:32:30#11.44;102#2016-08-31 19:32:41#9.21;109#2016-08-31 19:32:50#8.58;104#2016-08-31 19:32:59#21.95;112#2016-08-31 19:33:21#17.73;111#2016-08-31 19:33:38#10.02;103#2016-08-31 19:33:48#2.08;122#2016-08-31 19:33:52#16.52,98.52,58,2,997.8000,1002.6000,249.0000,1.7000,25.4000,60.0000,0.0000,3;3;3;3;3;4;4;1,9.35314685315;14.223669924;15.7342657343;13.3485193622;11.2239142696;12.0758483034;11.0576923077;11.9249394673,107;131;135;293;199;121;23;197,1206,12.2411693057
C,3,1082506,2016-08-31 20:36:09,115#2016-08-31 20:36:09#11.15;102#2016-08-31 20:36:21#8.83;109#2016-08-31 20:36:29#9.00;104#2016-08-31 20:36:38#20.98;112#2016-08-31 20:36:59#15.73;111#2016-08-31 20:37:15#14.23;103#2016-08-31 20:37:29#42.45;122#2016-08-31 20:38:13#37.59,161.59,61,2,997.8000,1002.6000,249.0000,1.7000,25.4000,60.0000,0.0000,3;3;3;3;3;4;4;1,9.59641255605;14.8357870895;15.0;13.9656816015;12.6509853783;8.5031623331;0.541813898704;5.24075552009,107;131;135;293;199;121;23;197,1206,7.46333312705
C,3,1087855,2016-09-01 06:42:06,115#2016-09-01 06:42:06#6.67;102#2016-09-01 06:42:13#8.25;109#2016-09-01 06:42:21#8.82;104#2016-09-01 06:42:30#22.03;112#2016-09-01 06:42:52#19.33;111#2016-09-01 06:43:12#16.94;103#2016-09-01 06:43:28#4.19;122#2016-09-01 06:43:35#32.01,121.00999999999999,20,3,995.8000,1000.6000,220.0000,4.8000,30.4000,46.0000,0.0000,3;3;3;3;3;4;4;1,16.0419790105;15.8787878788;15.306122449;13.3000453926;10.2948784273;7.14285714286;5.4892601432;6.15432677288,107;131;135;293;199;121;23;197,1206,9.9661185026
C,3,1074331,2016-09-01 08:34:44,115#2016-09-01 08:34:44#37.54;102#2016-09-01 08:35:21#12.29;109#2016-09-01 08:35:34#10.71;104#2016-09-01 08:35:44#22.38;112#2016-09-01 08:36:07#21.26;111#2016-09-01 08:36:28#17.35;103#2016-09-01 08:36:45#1.34;122#2016-09-01 08:36:48#29.18,153.18,25,3,995.8000,1000.6000,220.0000,4.8000,30.4000,46.0000,0.0000,3;3;3;3;3;4;4;1,2.85029302078;10.6590724166;12.6050420168;13.0920464701;9.36030103481;6.97406340058;17.1641791045;6.75119945168,107;131;135;293;199;121;23;197,1206,7.87309048179
C,3,1088091,2016-09-01 10:34:50,115#2016-09-01 10:34:50#11.58;102#2016-09-01 10:35:02#9.74;109#2016-09-01 10:35:12#9.89;104#2016-09-01 10:35:22#18.94;112#2016-09-01 10:35:41#14.79;111#2016-09-01 10:35:55#15.47;103#2016-09-01 10:36:11#6.90;122#2016-09-01 10:36:23#38.78,131.78,31,3,995.3000,1000.1000,212.0000,5.5000,29.6000,45.0000,0.0000,3;3;3;3;3;4;4;1,9.24006908463;13.4496919918;13.6501516684;15.469904963;13.4550371873;7.82159017453;3.33333333333;5.07993811243,107;131;135;293;199;121;23;197,1206,9.15161633025
C,3,1081138,2016-09-01 12:47:35,115#2016-09-01 12:47:35#9.08;102#2016-09-01 12:47:44#8.90;109#2016-09-01 12:47:53#8.80;104#2016-09-01 12:48:02#18.70;112#2016-09-01 12:48:21#46.91;111#2016-09-01 12:49:07#13.57;103#2016-09-01 12:49:21#41.31;122#2016-09-01 12:50:03#17.78,165.78,38,3,997.3000,1002.2000,213.0000,4.3000,25.8000,58.0000,0.0000,3;3;3;3;3;4;4;1,11.7841409692;14.7191011236;15.3409090909;15.6684491979;4.2421658495;8.91672807664;0.556765916243;11.0798650169,107;131;135;293;199;121;23;197,1206,7.27470141151
C,3,1087228,2016-09-01 12:49:33,115#2016-09-01 12:49:33#10.75;102#2016-09-01 12:49:43#9.37;109#2016-09-01 12:49:53#8.09;104#2016-09-01 12:50:01#18.64;112#2016-09-01 12:50:19#47.49;111#2016-09-01 12:51:07#18.85;103#2016-09-01 12:51:26#2.29;122#2016-09-01 12:51:30#23.36,140.36,38,3,997.3000,1002.2000,213.0000,4.3000,25.8000,58.0000,0.0000,3;3;3;3;3;4;4;1,9.95348837209;13.9807897545;16.6872682324;15.7188841202;4.19035586439;6.41909814324;10.0436681223;8.43321917808,107;131;135;293;199;121;23;197,1206,8.59219150755
C,3,1081759,2016-09-01 14:03:08,115#2016-09-01 14:03:08#12.93;102#2016-09-01 14:03:21#9.06;109#2016-09-01 14:03:30#8.40;104#2016-09-01 14:03:38#19.64;112#2016-09-01 14:03:58#14.70;111#2016-09-01 14:04:13#24.13;103#2016-09-01 14:04:37#1.67;122#2016-09-01 14:04:40#29.42,121.42,42,3,997.3000,1002.2000,213.0000,4.3000,25.8000,58.0000,0.0000,3;3;3;3;3;4;4;1,8.27532869296;14.4591611479;16.0714285714;14.9185336049;13.537414966;5.01450476585;13.7724550898;6.69612508498,107;131;135;293;199;121;23;197,1206,9.93246582112
C,3,1030947,2016-09-01 15:15:44,115#2016-09-01 15:15:44#11.78;102#2016-09-01 15:15:56#8.61;109#2016-09-01 15:16:05#8.10;104#2016-09-01 15:16:13#19.94;112#2016-09-01 15:16:33#16.14;111#2016-09-01 15:16:49#60.10;103#2016-09-01 15:17:49#7.89;122#2016-09-01 15:17:58#37.35,171.35,45,3,998.2000,1003.1000,224.0000,4.7000,23.9000,67.0000,0.0000,3;3;3;3;3;4;4;1,9.08319185059;15.2148664344;16.6666666667;14.6940822467;12.3296158612;2.01331114809;2.91508238276;5.27443105756,107;131;135;293;199;121;23;197,1206,7.03822585352
C,3,1068066,2016-09-01 15:43:49,115#2016-09-01 15:43:49#23.63;102#2016-09-01 15:44:13#9.93;109#2016-09-01 15:44:23#8.79;104#2016-09-01 15:44:31#19.28;112#2016-09-01 15:44:51#22.85;111#2016-09-01 15:45:14#38.93;103#2016-09-01 15:45:52#3.20;122#2016-09-01 15:45:58#97.18,226.18,47,3,998.2000,1003.1000,224.0000,4.7000,23.9000,67.0000,0.0000,3;3;3;3;3;4;4;1,4.52814219213;13.192346425;15.3583617747;15.1970954357;8.70897155361;3.10814282045;7.1875;2.02716608356,107;131;135;293;199;121;23;197,1206,5.33203643116
C,3,1009799,2016-09-01 19:11:00,115#2016-09-01 19:11:00#15.29;102#2016-09-01 19:11:15#58.74;109#2016-09-01 19:12:14#11.70;104#2016-09-01 19:12:26#25.17;112#2016-09-01 19:12:51#14.10;111#2016-09-01 19:13:05#44.89;103#2016-09-01 19:13:50#2.10;122#2016-09-01 19:13:53#19.43,192.43,57,3,997.6000,1002.5000,218.0000,3.3000,22.8000,73.0000,0.0000,3;3;3;3;3;4;4;1,6.99803793329;2.23016683691;11.5384615385;11.6408422725;14.1134751773;2.69547783471;10.9523809524;10.1389603706,107;131;135;293;199;121;23;197,1206,6.26721405186
C,3,1052699,2016-09-02 08:17:36,115#2016-09-02 08:17:36#6.34;102#2016-09-02 08:17:43#9.22;109#2016-09-02 08:17:52#8.02;104#2016-09-02 08:18:00#20.54;112#2016-09-02 08:18:20#18.41;111#2016-09-02 08:18:39#20.74;103#2016-09-02 08:18:59#3.94;122#2016-09-02 08:19:06#52.24,142.24,24,4,997.7000,1002.5000,124.0000,2.1000,34.2000,38.0000,0.0000,3;3;3;3;3;4;4;1,16.8769716088;14.2082429501;16.8329177057;14.264849075;10.8093427485;5.83413693346;5.83756345178;3.77105666156,107;131;135;293;199;121;23;197,1206,8.47862767154
C,3,1079842,2016-09-02 15:12:57,115#2016-09-02 15:12:57#12.04;102#2016-09-02 15:13:09#8.97;109#2016-09-02 15:13:18#17.90;104#2016-09-02 15:13:36#41.69;112#2016-09-02 15:14:18#22.51;111#2016-09-02 15:14:40#12.47;103#2016-09-02 15:14:53#4.09;122#2016-09-02 15:15:00#35.05,158.05,45,4,1000.0000,1004.8000,29.0000,1.1000,26.7000,53.0000,0.0000,3;3;3;3;3;4;4;1,8.88704318937;14.6042363434;7.54189944134;7.028064284;8.84051532652;9.70328789094;5.62347188264;5.62054208274,107;131;135;293;199;121;23;197,1206,7.63049667827
C,3,1066832,2016-09-02 20:03:53,115#2016-09-02 20:03:53#10.50;102#2016-09-02 20:04:03#9.65;109#2016-09-02 20:04:13#8.88;104#2016-09-02 20:04:22#18.86;112#2016-09-02 20:04:40#16.87;111#2016-09-02 20:04:57#40.74;103#2016-09-02 20:05:38#3.21;122#2016-09-02 20:05:43#22.88,132.88,60,4,1000.5000,1005.3000,327.0000,1.4000,25.1000,73.0000,0.0000,3;3;3;3;3;4;4;1,10.1904761905;13.5751295337;15.2027027027;15.5355249205;11.7960877297;2.97005400098;7.16510903427;8.61013986014,107;131;135;293;199;121;23;197,1206,9.07585791692
C,3,1073394,2016-09-02 21:26:43,115#2016-09-02 21:26:43#10.93;102#2016-09-02 21:26:53#9.07;109#2016-09-02 21:27:03#7.48;104#2016-09-02 21:27:10#17.36;122#2016-09-02 21:28:27#21.60,125.6,64,4,1001.3000,1006.1000,321.0000,0.6000,23.2000,80.0000,0.0000,3;3;3;3;1,9.78956999085;14.4432194046;18.0481283422;16.8778801843;9.12037037037,107;131;135;293;197,863,6.87101910828
C,3,1088846,2016-09-03 00:24:21,115#2016-09-03 00:24:21#8.99;102#2016-09-03 00:24:30#11.00;109#2016-09-03 00:24:41#11.34;104#2016-09-03 00:24:52#24.61;112#2016-09-03 00:25:17#19.80;111#2016-09-03 00:25:37#24.85;103#2016-09-03 00:26:01#18.26;122#2016-09-03 00:26:32#65.99,196.99,1,5,1002.5000,1007.4000,85.0000,0.9000,26.8000,68.0000,0.0000,3;3;3;3;3;4;4;1,11.9021134594;11.9090909091;11.9047619048;11.9057293783;10.0505050505;4.86921529175;1.2595837897;2.98530080315,107;131;135;293;199;121;23;197,1206,6.1221381796
C,3,1088717,2016-09-03 07:44:49,115#2016-09-03 07:44:49#12.80;102#2016-09-03 07:45:01#7.89;109#2016-09-03 07:45:09#9.31;104#2016-09-03 07:45:19#21.96;112#2016-09-03 07:45:40#59.50;111#2016-09-03 07:46:40#20.43;103#2016-09-03 07:47:00#4.51;122#2016-09-03 07:47:06#50.88,187.88,23,5,1001.6000,1006.4000,104.0000,3.4000,33.8000,26.0000,0.0000,3;3;3;3;3;4;4;1,8.359375;16.6032953105;14.5005370569;13.3424408015;3.34453781513;5.92266275086;5.09977827051;3.87185534591,107;131;135;293;199;121;23;197,1206,6.41899084522
C,3,1087971,2016-09-03 09:04:22,115#2016-09-03 09:04:22#8.63;102#2016-09-03 09:04:31#10.56;109#2016-09-03 09:04:41#7.81;104#2016-09-03 09:04:49#17.70;112#2016-09-03 09:05:07#17.10;111#2016-09-03 09:05:24#19.75;103#2016-09-03 09:05:44#2.03;122#2016-09-03 09:05:47#40.52,125.52000000000001,27,5,1001.7000,1006.6000,93.0000,2.0000,32.7000,25.0000,0.0000,3;3;3;3;3;4;4;1,12.3986095017;12.4053030303;17.28553137;16.5536723164;11.6374269006;6.12658227848;11.3300492611;4.86179664363,107;131;135;293;199;121;23;197,1206,9.60803059273
C,3,1081638,2016-09-03 09:26:48,115#2016-09-03 09:26:48#11.16;102#2016-09-03 09:26:59#9.66;109#2016-09-03 09:27:09#10.19;104#2016-09-03 09:27:19#20.24;112#2016-09-03 09:27:39#15.39;111#2016-09-03 09:27:55#22.31;103#2016-09-03 09:28:17#3.17;122#2016-09-03 09:28:22#35.35,129.35,28,5,1001.7000,1006.6000,93.0000,2.0000,32.7000,25.0000,0.0000,3;3;3;3;3;4;4;1,9.58781362007;13.5610766046;13.24828263;14.476284585;12.930474334;5.42357687136;7.25552050473;5.57284299859,107;131;135;293;199;121;23;197,1206,9.32354078083
C,3,1087653,2016-09-03 12:00:21,115#2016-09-03 12:00:21#6.34;102#2016-09-03 12:00:28#9.00;109#2016-09-03 12:00:37#7.81;104#2016-09-03 12:00:44#16.49;112#2016-09-03 12:01:01#20.50;111#2016-09-03 12:01:21#13.31;103#2016-09-03 12:01:35#2.63;122#2016-09-03 12:01:39#36.36,114.36,36,5,1003.2000,1008.1000,97.0000,2.3000,29.4000,42.0000,0.0000,3;3;3;3;3;4;4;1,16.8769716088;14.5555555556;17.28553137;17.7683444512;9.70731707317;9.09090909091;8.74524714829;5.41804180418,107;131;135;293;199;121;23;197,1206,10.5456453305
C,3,1066877,2016-09-03 12:31:13,115#2016-09-03 12:31:13#9.46;102#2016-09-03 12:31:22#8.43;109#2016-09-03 12:31:31#8.82;104#2016-09-03 12:31:40#18.90;112#2016-09-03 12:31:58#14.65;111#2016-09-03 12:32:13#11.69;103#2016-09-03 12:32:25#8.61;122#2016-09-03 12:32:35#56.64,138.64,37,5,1003.2000,1008.1000,97.0000,2.3000,29.4000,42.0000,0.0000,3;3;3;3;3;4;4;1,11.310782241;15.5397390273;15.306122449;15.5026455026;13.5836177474;10.3507271172;2.67131242741;3.47810734463,107;131;135;293;199;121;23;197,1206,8.69878822851
C,3,1001816,2016-09-03 13:03:44,115#2016-09-03 13:03:44#14.22;102#2016-09-03 13:03:59#13.58;109#2016-09-03 13:04:12#11.89;104#2016-09-03 13:04:24#30.37;112#2016-09-03 13:04:54#41.36;111#2016-09-03 13:05:36#24.49;103#2016-09-03 13:06:00#31.41;122#2016-09-03 13:06:37#44.88,217.88,39,5,1003.2000,1008.1000,97.0000,2.3000,29.4000,42.0000,0.0000,3;3;3;3;3;4;4;1,7.52461322082;9.64653902798;11.354079058;9.64767863023;4.81141199226;4.94079216007;0.732250875517;4.38948306595,107;131;135;293;199;121;23;197,1206,5.53515696714
C,3,1087071,2016-09-03 14:01:31,115#2016-09-03 14:01:31#7.63;102#2016-09-03 14:01:39#7.06;109#2016-09-03 14:01:46#6.81;104#2016-09-03 14:01:53#14.83;112#2016-09-03 14:02:08#12.41;111#2016-09-03 14:02:20#26.83;103#2016-09-03 14:02:47#2.99;122#2016-09-03 14:02:52#51.29,132.29,42,5,1003.2000,1008.1000,97.0000,2.3000,29.4000,42.0000,0.0000,3;3;3;3;3;4;4;1,14.0235910878;18.5552407932;19.8237885463;19.75724882;16.035455278;4.50987700335;7.69230769231;3.84090465978,107;131;135;293;199;121;23;197,1206,9.11633532391
C,3,1073293,2016-09-03 15:43:15,115#2016-09-03 15:43:15#10.81;102#2016-09-03 15:43:26#10.85;109#2016-09-03 15:43:37#10.55;104#2016-09-03 15:43:47#193.71;112#2016-09-03 15:47:01#26.41;111#2016-09-03 15:47:28#22.42;103#2016-09-03 15:47:50#10.05;122#2016-09-03 15:48:07#50.07,342.07,47,5,1004.2000,1009.0000,108.0000,2.0000,26.7000,60.0000,0.0000,3;3;3;3;3;4;4;1,9.89824236818;12.0737327189;12.7962085308;1.5125703371;7.53502461189;5.39696699376;2.28855721393;3.9344917116,107;131;135;293;199;121;23;197,1206,3.52559417663
C,3,1001585,2016-09-03 16:58:03,115#2016-09-03 16:58:03#8.23;102#2016-09-03 16:58:11#9.97;109#2016-09-03 16:58:21#8.51;104#2016-09-03 16:58:30#16.79;112#2016-09-03 16:58:47#25.75;111#2016-09-03 16:59:12#72.46;103#2016-09-03 17:00:25#0.76;122#2016-09-03 17:00:26#14.09,157.09,50,5,1004.2000,1009.0000,108.0000,2.0000,26.7000,60.0000,0.0000,3;3;3;3;3;4;4;1,13.0012150668;13.1394182548;15.8636897767;17.4508636093;7.72815533981;1.66988683412;30.2631578947;13.9815471966,107;131;135;293;199;121;23;197,1206,7.67712776116
C,3,1088786,2016-09-03 20:11:06,115#2016-09-03 20:11:06#8.79;102#2016-09-03 20:11:15#8.13;109#2016-09-03 20:11:23#7.56;104#2016-09-03 20:11:31#24.10;112#2016-09-03 20:11:55#48.80;111#2016-09-03 20:12:44#23.44;103#2016-09-03 20:13:07#4.46;122#2016-09-03 20:13:15#38.16,167.16,60,5,1004.2000,1009.0000,50.0000,1.8000,24.5000,82.0000,0.0000,3;3;3;3;3;4;4;1,12.172923777;16.1131611316;17.8571428571;12.1576763485;4.07786885246;5.16211604096;5.15695067265;5.16247379455,107;131;135;293;199;121;23;197,1206,7.21464465183
C,3,1057363,2016-09-03 21:37:41,115#2016-09-03 21:37:41#15.23;102#2016-09-03 21:37:57#8.97;109#2016-09-03 21:38:05#7.89;104#2016-09-03 21:38:13#17.05;112#2016-09-03 21:38:30#17.86;111#2016-09-03 21:38:48#12.05;103#2016-09-03 21:39:00#8.34;122#2016-09-03 21:39:09#19.36,107.36,64,5,1004.3000,1009.2000,97.0000,1.2000,23.5000,90.0000,0.0000,3;3;3;3;3;4;4;1,7.02560735391;14.6042363434;17.1102661597;17.1847507331;11.1422172452;10.0414937759;2.75779376499;10.1756198347,107;131;135;293;199;121;23;197,1206,11.2332339791
C,3,1074189,2016-09-04 09:57:02,115#2016-09-04 09:57:02#9.88;102#2016-09-04 09:57:11#8.87;109#2016-09-04 09:57:20#8.23;104#2016-09-04 09:57:29#26.60;112#2016-09-04 09:57:55#26.85;111#2016-09-04 09:58:22#16.33;103#2016-09-04 09:58:38#3.10;122#2016-09-04 09:58:44#54.93,156.93,29,6,1004.4000,1009.3000,113.0000,2.2000,28.5000,74.0000,0.0000,3;3;3;3;3;4;4;1,10.8299595142;14.7688838782;16.4034021871;11.015037594;7.41154562384;7.40967544397;7.41935483871;3.58638266885,107;131;135;293;199;121;23;197,1206,7.68495507551
C,3,1059939,2016-09-04 10:08:54,115#2016-09-04 10:08:54#8.92;102#2016-09-04 10:09:03#8.90;109#2016-09-04 10:09:12#8.97;104#2016-09-04 10:09:21#18.39;112#2016-09-04 10:09:40#14.16;111#2016-09-04 10:09:54#14.59;103#2016-09-04 10:10:08#30.45;122#2016-09-04 10:10:41#24.56,131.56,30,6,1004.4000,1009.3000,113.0000,2.2000,28.5000,74.0000,0.0000,3;3;3;3;3;4;4;1,11.9955156951;14.7191011236;15.0501672241;15.93257205;14.0536723164;8.29335161069;0.755336617406;8.02117263844,107;131;135;293;199;121;23;197,1206,9.16692003649
