intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
A,2,1037938,2016-10-22 15:21:00,110#2016-10-22 15:21:00#14.79;123#2016-10-22 15:21:15#8.01;107#2016-10-22 15:21:23#4.61;108#2016-10-22 15:21:27#5.43;120#2016-10-22 15:21:33#0.81;117#2016-10-22 15:21:34#18.45,52.45,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,7.36984448952;7.36579275905;7.37527114967;7.3664825046;7.40740740741;7.37127371274,109;59;34;40;6;136,384,7.32125834128
A,3,1008997,2016-10-22 15:21:57,110#2016-10-22 15:21:57#11.27;123#2016-10-22 15:22:08#3.21;107#2016-10-22 15:22:11#2.13;108#2016-10-22 15:22:13#3.41;119#2016-10-22 15:22:17#0.77;114#2016-10-22 15:22:17#16.87;118#2016-10-22 15:22:34#53.63;122#2016-10-22 15:23:28#20.79,111.78999999999999,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,9.67169476486;18.3800623053;15.9624413146;11.7302052786;11.6883116883;11.7368109069;3.84113369383;9.47570947571,109;59;34;40;9;198;206;197,852,7.6214330441
B,3,1014752,2016-10-22 15:22:03,105#2016-10-22 15:22:03#8.31;100#2016-10-22 15:22:11#6.08;111#2016-10-22 15:22:17#10.89;103#2016-10-22 15:22:28#1.60;122#2016-10-22 15:22:31#20.11,48.11,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;1,9.38628158845;9.53947368421;11.1111111111;14.375;9.79612133267,78;58;121;23;197,477,9.9147786323
A,2,1015526,2016-10-22 15:22:14,110#2016-10-22 15:22:14#14.07;123#2016-10-22 15:22:28#7.61;107#2016-10-22 15:22:36#4.39;108#2016-10-22 15:22:40#5.16;120#2016-10-22 15:22:46#0.77;117#2016-10-22 15:22:46#17.92,49.92,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,7.74697938877;7.75295663601;7.74487471526;7.7519379845;7.79220779221;7.58928571429,109;59;34;40;6;136,384,7.69230769231
A,2,1004447,2016-10-22 15:24:33,110#2016-10-22 15:24:33#10.01;123#2016-10-22 15:24:43#4.73;107#2016-10-22 15:24:48#3.09;108#2016-10-22 15:24:51#4.39;120#2016-10-22 15:24:55#0.68;117#2016-10-22 15:24:56#27.53,50.53,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,10.8891108891;12.4735729387;11.003236246;9.11161731207;8.82352941176;4.94006538322,109;59;34;40;6;136,384,7.59944587374
A,2,1011254,2016-10-22 15:24:43,110#2016-10-22 15:24:43#9.38;123#2016-10-22 15:24:52#10.07;107#2016-10-22 15:25:02#7.14;108#2016-10-22 15:25:09#4.68;120#2016-10-22 15:25:14#0.77;117#2016-10-22 15:25:15#66.52,98.52,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,11.6204690832;5.85898709037;4.7619047619;8.54700854701;7.79220779221;2.04449789537,109;59;34;40;6;136,384,3.89768574909
A,2,1037269,2016-10-22 15:24:44,110#2016-10-22 15:24:44#18.87;123#2016-10-22 15:25:03#10.22;107#2016-10-22 15:25:13#5.89;108#2016-10-22 15:25:19#6.93;120#2016-10-22 15:25:26#1.04;117#2016-10-22 15:25:27#40.65,83.65,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,5.77636459989;5.77299412916;5.77249575552;5.77200577201;5.76923076923;3.34563345633,109;59;34;40;6;136,384,4.59055588763
A,2,1035722,2016-10-22 15:25:07,110#2016-10-22 15:25:07#15.13;123#2016-10-22 15:25:22#8.31;107#2016-10-22 15:25:31#4.79;108#2016-10-22 15:25:35#5.63;120#2016-10-22 15:25:41#0.85;117#2016-10-22 15:25:42#92.17,127.17,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,7.20423000661;7.09987966306;7.09812108559;7.10479573712;7.05882352941;1.47553433872,109;59;34;40;6;136,384,3.01958008964
A,2,1027258,2016-10-22 15:25:08,110#2016-10-22 15:25:08#11.01;123#2016-10-22 15:25:19#7.60;107#2016-10-22 15:25:27#5.71;108#2016-10-22 15:25:33#7.22;120#2016-10-22 15:25:40#1.30;117#2016-10-22 15:25:41#63.26,96.25999999999999,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,9.90009082652;7.76315789474;5.95446584939;5.54016620499;4.61538461538;2.14985773,109;59;34;40;6;136,384,3.9891959277
B,3,1015525,2016-10-22 15:25:48,105#2016-10-22 15:25:48#16.20;100#2016-10-22 15:26:04#7.96;111#2016-10-22 15:26:12#16.60;103#2016-10-22 15:26:29#3.15;122#2016-10-22 15:26:34#56.62,102.62,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;1,4.81481481481;7.2864321608;7.28915662651;7.30158730159;3.4793359237,78;58;121;23;197,477,4.64821672189
A,3,1018685,2016-10-22 15:26:15,110#2016-10-22 15:26:15#12.75;123#2016-10-22 15:26:28#6.90;107#2016-10-22 15:26:35#3.98;108#2016-10-22 15:26:39#4.68;119#2016-10-22 15:26:43#1.05;114#2016-10-22 15:26:45#23.16;118#2016-10-22 15:27:08#24.10;122#2016-10-22 15:27:32#24.37,101.37,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,8.54901960784;8.55072463768;8.54271356784;8.54700854701;8.57142857143;8.54922279793;8.54771784232;8.08370947887,109;59;34;40;9;198;206;197,852,8.40485350695
C,1,1048911,2016-10-22 15:27:01,115#2016-10-22 15:27:01#8.41;102#2016-10-22 15:27:09#11.56;109#2016-10-22 15:27:21#12.27;104#2016-10-22 15:27:33#29.81;112#2016-10-22 15:28:03#18.28;111#2016-10-22 15:28:21#12.49;103#2016-10-22 15:28:34#2.52;116#2016-10-22 15:28:37#18.41;101#2016-10-22 15:28:55#8.17;121#2016-10-22 15:29:03#10.20;106#2016-10-22 15:29:14#19.48;113#2016-10-22 15:29:33#12.79,164.79,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;3;4;4;3;1;1;1;2,12.7229488704;11.3321799308;11.0024449878;9.82891647098;10.886214442;9.68775020016;9.12698412698;9.7772949484;10.2815177479;11.568627451;0.770020533881;11.2587959343,107;131;135;293;199;121;23;180;84;118;15;144,1550,9.40591055282
A,3,1025530,2016-10-22 15:27:09,110#2016-10-22 15:27:09#10.19;123#2016-10-22 15:27:19#5.62;107#2016-10-22 15:27:25#3.33;108#2016-10-22 15:27:28#4.07;119#2016-10-22 15:27:32#0.94;114#2016-10-22 15:27:33#16.93;118#2016-10-22 15:27:50#30.40;122#2016-10-22 15:28:20#28.60,99.6,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,10.6967615309;10.4982206406;10.2102102102;9.82800982801;9.57446808511;11.6952155936;6.77631578947;6.88811188811,109;59;34;40;9;198;206;197,852,8.55421686747
A,2,1005422,2016-10-22 15:28:11,110#2016-10-22 15:28:11#11.29;123#2016-10-22 15:28:22#4.70;107#2016-10-22 15:28:27#2.67;108#2016-10-22 15:28:30#3.23;120#2016-10-22 15:28:33#0.48;117#2016-10-22 15:28:33#47.91,69.91,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,9.6545615589;12.5531914894;12.734082397;12.3839009288;12.5;2.83865581298,109;59;34;40;6;136,384,5.49277642683
A,2,1025387,2016-10-22 15:28:54,110#2016-10-22 15:28:54#10.27;123#2016-10-22 15:29:05#5.73;107#2016-10-22 15:29:10#6.55;108#2016-10-22 15:29:17#6.78;120#2016-10-22 15:29:24#1.02;117#2016-10-22 15:29:25#23.60,54.6,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,10.6134371957;10.2966841187;5.19083969466;5.89970501475;5.88235294118;5.76271186441,109;59;34;40;6;136,384,7.03296703297
C,3,1049929,2016-10-22 15:30:12,115#2016-10-22 15:30:12#17.14;102#2016-10-22 15:30:29#17.74;109#2016-10-22 15:30:47#15.17;104#2016-10-22 15:31:02#30.98;112#2016-10-22 15:31:33#56.18;111#2016-10-22 15:32:29#85.42;103#2016-10-22 15:33:55#1.78;122#2016-10-22 15:33:58#30.40,256.4,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;3;4;4;1,6.24270711785;7.38444193912;8.89914304548;9.45771465462;3.54218583126;1.41653008663;12.9213483146;6.48026315789,107;131;135;293;199;121;23;197,1206,4.70358814353
C,1,1036194,2016-10-22 15:30:28,115#2016-10-22 15:30:28#7.85;102#2016-10-22 15:30:36#7.46;109#2016-10-22 15:30:44#16.72;104#2016-10-22 15:31:01#29.06;112#2016-10-22 15:31:30#54.78;111#2016-10-22 15:32:24#13.05;103#2016-10-22 15:32:37#2.04;116#2016-10-22 15:32:40#13.51;101#2016-10-22 15:32:53#7.11;121#2016-10-22 15:33:00#10.55;106#2016-10-22 15:33:11#1.34;113#2016-10-22 15:33:12#12.88,176.88,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;3;4;4;3;1;1;1;2,13.6305732484;17.5603217158;8.07416267943;10.0825877495;3.63271266886;9.27203065134;11.2745098039;13.3234641007;11.8143459916;11.1848341232;11.1940298507;11.1801242236,107;131;135;293;199;121;23;180;84;118;15;144,1550,8.76300316599
A,3,1001399,2016-10-22 15:31:28,110#2016-10-22 15:31:28#10.76;123#2016-10-22 15:31:39#5.56;107#2016-10-22 15:31:45#2.97;108#2016-10-22 15:31:47#3.49;119#2016-10-22 15:31:51#0.79;114#2016-10-22 15:31:52#16.82;118#2016-10-22 15:32:09#60.22;122#2016-10-22 15:33:09#23.53,124.53,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,10.1301115242;10.6115107914;11.4478114478;11.4613180516;11.3924050633;11.7717003567;3.42079043507;8.37229069273,109;59;34;40;9;198;206;197,852,6.84172488557
B,3,1050080,2016-10-22 15:31:31,105#2016-10-22 15:31:31#16.64;100#2016-10-22 15:31:48#7.06;111#2016-10-22 15:31:55#16.76;103#2016-10-22 15:32:12#0.67;122#2016-10-22 15:32:13#31.76,73.76,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;1,4.6875;8.21529745042;7.21957040573;34.328358209;6.20277078086,78;58;121;23;197,477,6.4669197397
B,3,1031592,2016-10-22 15:31:36,105#2016-10-22 15:31:36#13.07;100#2016-10-22 15:31:49#7.36;111#2016-10-22 15:31:56#19.64;103#2016-10-22 15:32:16#1.21;122#2016-10-22 15:32:18#34.06,76.06,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;1,5.96786534047;7.88043478261;6.16089613035;19.0082644628;5.78391074574,78;58;121;23;197,477,6.27136471207
A,3,1035423,2016-10-22 15:31:38,110#2016-10-22 15:31:38#10.09;123#2016-10-22 15:31:48#5.73;107#2016-10-22 15:31:54#3.24;108#2016-10-22 15:31:57#3.85;119#2016-10-22 15:32:01#0.90;114#2016-10-22 15:32:02#15.47;118#2016-10-22 15:32:17#65.61;122#2016-10-22 15:33:23#25.42,130.42000000000002,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,10.8027750248;10.2966841187;10.4938271605;10.3896103896;10.0;12.7989657401;3.13976527968;7.74980330448,109;59;34;40;9;198;206;197,852,6.53274037724
A,3,1023853,2016-10-22 15:33:04,110#2016-10-22 15:33:04#10.58;123#2016-10-22 15:33:14#5.63;107#2016-10-22 15:33:20#3.17;108#2016-10-22 15:33:23#3.64;119#2016-10-22 15:33:27#0.83;114#2016-10-22 15:33:28#20.28;118#2016-10-22 15:33:48#18.39;122#2016-10-22 15:34:06#25.57,87.57,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,10.3024574669;10.4795737123;10.7255520505;10.989010989;10.843373494;9.76331360947;11.2017400761;7.70434102464,109;59;34;40;9;198;206;197,852,9.72935936965
C,1,1023660,2016-10-22 15:33:13,115#2016-10-22 15:33:13#8.57;102#2016-10-22 15:33:22#8.43;109#2016-10-22 15:33:30#9.79;104#2016-10-22 15:33:40#34.57;112#2016-10-22 15:34:15#62.20;111#2016-10-22 15:35:17#25.03;103#2016-10-22 15:35:42#2.59;116#2016-10-22 15:35:45#15.03;101#2016-10-22 15:36:00#6.88;121#2016-10-22 15:36:07#9.66;106#2016-10-22 15:36:17#1.23;113#2016-10-22 15:36:18#11.79,196.79,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;3;4;4;3;1;1;1;2,12.4854142357;15.5397390273;13.7895812053;8.47555684119;3.19935691318;4.83419896125;8.88030888031;11.9760479042;12.2093023256;12.215320911;12.1951219512;12.213740458,107;131;135;293;199;121;23;180;84;118;15;144,1550,7.87641648458
C,1,1017481,2016-10-22 15:33:15,115#2016-10-22 15:33:15#8.98;102#2016-10-22 15:33:24#7.89;109#2016-10-22 15:33:32#9.50;104#2016-10-22 15:33:41#24.43;112#2016-10-22 15:34:06#72.34;111#2016-10-22 15:35:18#25.60;103#2016-10-22 15:35:44#2.46;116#2016-10-22 15:35:46#13.03;101#2016-10-22 15:36:00#8.40;121#2016-10-22 15:36:08#12.19;106#2016-10-22 15:36:20#1.03;113#2016-10-22 15:36:21#21.37,207.37,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;3;4;4;3;1;1;1;2,11.9153674833;16.6032953105;14.2105263158;11.9934506754;2.7508985347;4.7265625;9.34959349593;13.8142747506;10.0;9.68006562756;14.5631067961;6.73841834347,107;131;135;293;199;121;23;180;84;118;15;144,1550,7.47456237643
A,3,1003686,2016-10-22 15:33:35,110#2016-10-22 15:33:35#6.57;123#2016-10-22 15:33:42#2.57;107#2016-10-22 15:33:44#2.08;108#2016-10-22 15:33:46#2.74;119#2016-10-22 15:33:49#0.62;114#2016-10-22 15:33:50#13.23;118#2016-10-22 15:34:03#16.48;122#2016-10-22 15:34:19#35.46,79.46000000000001,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,16.5905631659;22.9571984436;16.3461538462;14.598540146;14.5161290323;14.9659863946;12.5;5.55555555556,109;59;34;40;9;198;206;197,852,10.7223760383
B,1,1020003,2016-10-22 15:33:36,105#2016-10-22 15:33:36#23.43;100#2016-10-22 15:34:00#6.20;111#2016-10-22 15:34:06#14.28;103#2016-10-22 15:34:20#2.04;116#2016-10-22 15:34:23#12.26;101#2016-10-22 15:34:35#6.02;121#2016-10-22 15:34:41#9.54;106#2016-10-22 15:34:51#1.44;113#2016-10-22 15:34:52#37.81,113.81,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;3;1;1;1;2,3.3290653009;9.35483870968;8.47338935574;11.2745098039;14.6818923328;13.9534883721;12.3689727463;10.4166666667;3.80851626554,78;58;121;23;180;84;118;15;144,821,7.21377734821
A,2,1044431,2016-10-22 15:33:55,110#2016-10-22 15:33:55#12.68;123#2016-10-22 15:34:08#6.86;107#2016-10-22 15:34:15#4.72;108#2016-10-22 15:34:19#5.56;120#2016-10-22 15:34:25#0.83;117#2016-10-22 15:34:26#18.89,49.89,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,8.59621451104;8.60058309038;7.20338983051;7.19424460432;7.22891566265;7.1995764955,109;59;34;40;6;136,384,7.69693325316
A,3,1022651,2016-10-22 15:34:09,110#2016-10-22 15:34:09#9.33;123#2016-10-22 15:34:19#6.72;107#2016-10-22 15:34:25#4.82;108#2016-10-22 15:34:30#4.94;119#2016-10-22 15:34:35#0.92;114#2016-10-22 15:34:36#13.52;118#2016-10-22 15:34:49#29.32;122#2016-10-22 15:35:19#17.57,87.57,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,11.6827438371;8.77976190476;7.05394190871;8.0971659919;9.78260869565;14.6449704142;7.02592087312;11.2122936824,109;59;34;40;9;198;206;197,852,9.72935936965
B,1,1016924,2016-10-22 15:34:15,105#2016-10-22 15:34:15#7.55;116#2016-10-22 15:35:51#14.94;101#2016-10-22 15:36:05#8.24;121#2016-10-22 15:36:14#11.33;106#2016-10-22 15:36:25#1.29;113#2016-10-22 15:36:26#18.59,149.59,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;3;1;1;1;2,10.3311258278;12.0481927711;10.1941747573;10.4148278906;11.6279069767;7.74610005379,78;180;84;118;15;144,619,4.13797713751
A,3,1026709,2016-10-22 15:34:17,110#2016-10-22 15:34:17#8.81;123#2016-10-22 15:34:25#4.09;107#2016-10-22 15:34:29#2.35;108#2016-10-22 15:34:32#2.77;119#2016-10-22 15:34:35#0.62;114#2016-10-22 15:34:35#13.71;118#2016-10-22 15:34:49#32.29;122#2016-10-22 15:35:21#32.92,96.92,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,12.3723041998;14.4254278729;14.4680851064;14.440433213;14.5161290323;14.4420131291;6.37968411273;5.98420413123,109;59;34;40;9;198;206;197,852,8.79075526207
B,3,1037863,2016-10-22 15:34:31,105#2016-10-22 15:34:31#12.39;100#2016-10-22 15:34:44#7.74;111#2016-10-22 15:34:52#33.44;103#2016-10-22 15:35:25#10.60;122#2016-10-22 15:35:43#36.74,108.74000000000001,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;1,6.29539951574;7.49354005168;3.61842105263;2.16981132075;5.36200326619,78;58;121;23;197,477,4.38661026301
A,3,1018087,2016-10-22 15:35:52,110#2016-10-22 15:35:52#11.86;123#2016-10-22 15:36:04#6.42;107#2016-10-22 15:36:10#3.70;108#2016-10-22 15:36:14#4.35;119#2016-10-22 15:36:18#0.98;114#2016-10-22 15:36:19#21.54;118#2016-10-22 15:36:41#22.41;122#2016-10-22 15:37:03#13.34,84.34,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,9.19055649241;9.19003115265;9.18918918919;9.19540229885;9.18367346939;9.1922005571;9.19232485498;14.7676161919,109;59;34;40;9;198;206;197,852,10.1019682239
A,3,1000799,2016-10-22 15:36:28,110#2016-10-22 15:36:28#14.93;123#2016-10-22 15:36:43#8.08;107#2016-10-22 15:36:51#4.66;108#2016-10-22 15:36:56#5.48;119#2016-10-22 15:37:01#1.23;114#2016-10-22 15:37:02#21.73;118#2016-10-22 15:37:24#20.23;122#2016-10-22 15:37:44#19.35,95.35,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,7.3007367716;7.30198019802;7.29613733906;7.29927007299;7.31707317073;9.11182696733;10.1828966881;10.180878553,109;59;34;40;9;198;206;197,852,8.93550078658
B,1,1009164,2016-10-22 15:37:05,105#2016-10-22 15:37:05#14.24;100#2016-10-22 15:37:20#6.17;111#2016-10-22 15:37:26#19.73;103#2016-10-22 15:37:46#2.77;116#2016-10-22 15:37:49#16.53;101#2016-10-22 15:38:05#15.09;121#2016-10-22 15:38:20#15.71;106#2016-10-22 15:38:36#1.84;113#2016-10-22 15:38:38#72.73,165.73000000000002,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;3;1;1;1;2,5.47752808989;9.40032414911;6.13279270147;8.30324909747;10.889292196;5.56660039761;7.51113940165;8.15217391304;1.97992575278,78;58;121;23;180;84;118;15;144,821,4.95384058408
A,3,1025995,2016-10-22 15:38:22,110#2016-10-22 15:38:22#15.57;123#2016-10-22 15:38:37#6.83;107#2016-10-22 15:38:44#5.10;108#2016-10-22 15:38:49#6.19;119#2016-10-22 15:38:56#1.22;114#2016-10-22 15:38:57#22.29;118#2016-10-22 15:39:19#28.40;122#2016-10-22 15:39:47#45.45,130.45,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,7.00064226076;8.6383601757;6.66666666667;6.4620355412;7.37704918033;8.88290713324;7.25352112676;4.33443344334,109;59;34;40;9;198;206;197,852,6.53123802223
A,2,1023153,2016-10-22 15:38:50,110#2016-10-22 15:38:50#9.67;123#2016-10-22 15:38:59#3.84;107#2016-10-22 15:39:03#2.46;108#2016-10-22 15:39:05#3.28;120#2016-10-22 15:39:09#0.62;117#2016-10-22 15:39:09#17.19,36.19,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,11.271975181;15.3645833333;13.8211382114;12.1951219512;9.67741935484;7.91157649796,109;59;34;40;6;136,384,10.6106659298
C,1,1012449,2016-10-22 15:38:55,115#2016-10-22 15:38:55#10.30;102#2016-10-22 15:39:05#10.11;109#2016-10-22 15:39:15#12.61;104#2016-10-22 15:39:28#25.51;112#2016-10-22 15:39:53#19.17;111#2016-10-22 15:40:13#12.62;103#2016-10-22 15:40:25#2.48;116#2016-10-22 15:40:28#16.88;101#2016-10-22 15:40:45#10.10;121#2016-10-22 15:40:55#11.86;106#2016-10-22 15:41:07#1.83;113#2016-10-22 15:41:09#44.57,178.57,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;3;4;4;3;1;1;1;2,10.3883495146;12.9574678536;10.7057890563;11.4856918855;10.3808033385;9.58795562599;9.27419354839;10.663507109;8.31683168317;9.94940978078;8.19672131148;3.23087278438,107;131;135;293;199;121;23;180;84;118;15;144,1550,8.68006944056
A,2,1017638,2016-10-22 15:39:29,110#2016-10-22 15:39:29#14.30;123#2016-10-22 15:39:43#5.87;107#2016-10-22 15:39:49#3.54;108#2016-10-22 15:39:52#4.65;120#2016-10-22 15:39:57#0.77;117#2016-10-22 15:39:58#57.77,86.77000000000001,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,7.62237762238;10.0511073254;9.60451977401;8.60215053763;7.79220779221;2.35416306041,109;59;34;40;6;136,384,4.4254926818
A,3,1000066,2016-10-22 15:39:40,110#2016-10-22 15:39:40#9.95;123#2016-10-22 15:39:50#4.35;107#2016-10-22 15:39:54#2.62;108#2016-10-22 15:39:57#5.35;119#2016-10-22 15:40:02#25.56;114#2016-10-22 15:40:28#18.71;118#2016-10-22 15:40:47#27.02;122#2016-10-22 15:41:14#30.32,124.32,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,10.9547738693;13.5632183908;12.9770992366;7.47663551402;0.352112676056;10.5825761625;7.62398223538;6.49736147757,109;59;34;40;9;198;206;197,852,6.85328185328
A,3,1024242,2016-10-22 15:39:40,110#2016-10-22 15:39:40#9.94;123#2016-10-22 15:39:50#4.10;107#2016-10-22 15:39:54#2.36;108#2016-10-22 15:39:56#5.08;119#2016-10-22 15:40:01#3.46;114#2016-10-22 15:40:05#41.55;118#2016-10-22 15:40:46#26.67;122#2016-10-22 15:41:13#33.23,126.22999999999999,46,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,10.9657947686;14.3902439024;14.406779661;7.87401574803;2.60115606936;4.76534296029;7.72403449569;5.92837797171,109;59;34;40;9;198;206;197,852,6.74958409253
B,1,1003895,2016-10-22 15:40:08,105#2016-10-22 15:40:08#10.41;100#2016-10-22 15:40:19#8.50;111#2016-10-22 15:40:27#20.06;103#2016-10-22 15:40:47#34.50;116#2016-10-22 15:41:23#14.09;101#2016-10-22 15:41:37#5.63;121#2016-10-22 15:41:42#9.60;106#2016-10-22 15:41:52#2.08;113#2016-10-22 15:41:54#29.19,135.19,47,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;3;1;1;1;2,7.49279538905;6.82352941176;6.03190428714;0.666666666667;12.7750177431;14.920071048;12.2916666667;7.21153846154;4.9331963001,78;58;121;23;180;84;118;15;144,821,6.07293438864
B,3,1011732,2016-10-22 15:40:32,105#2016-10-22 15:40:32#10.90;100#2016-10-22 15:40:43#6.36;111#2016-10-22 15:40:50#67.77;103#2016-10-22 15:41:57#2.86;122#2016-10-22 15:42:02#55.59,145.59,47,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,2;1;4;4;1,7.15596330275;9.11949685535;1.78545078943;8.04195804196;3.54380284224,78;58;121;23;197,477,3.27632392335
A,3,1001958,2016-10-22 15:40:43,110#2016-10-22 15:40:43#3.81;123#2016-10-22 15:40:47#2.06;107#2016-10-22 15:40:49#1.19;108#2016-10-22 15:40:50#1.40;119#2016-10-22 15:40:51#0.31;114#2016-10-22 15:40:52#6.92;118#2016-10-22 15:40:59#7.20;122#2016-10-22 15:41:06#6.88,29.88,47,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,28.6089238845;28.640776699;28.5714285714;28.5714285714;29.0322580645;28.612716763;28.6111111111;28.6337209302,109;59;34;40;9;198;206;197,852,28.5140562249
A,3,1004338,2016-10-22 15:40:47,110#2016-10-22 15:40:47#11.02;123#2016-10-22 15:40:58#4.98;107#2016-10-22 15:41:03#3.28;108#2016-10-22 15:41:06#4.23;119#2016-10-22 15:41:10#1.02;114#2016-10-22 15:41:11#17.83;118#2016-10-22 15:41:29#23.32;122#2016-10-22 15:41:53#33.24,99.24000000000001,47,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1;3;1,9.89110707804;11.8473895582;10.3658536585;9.45626477541;8.82352941176;11.1048794167;8.83361921098;5.9265944645,109;59;34;40;9;198;206;197,852,8.58524788392
A,2,1003407,2016-10-22 15:41:09,110#2016-10-22 15:41:09#10.03;123#2016-10-22 15:41:19#6.16;107#2016-10-22 15:41:25#3.45;108#2016-10-22 15:41:29#4.65;120#2016-10-22 15:41:34#1.36;117#2016-10-22 15:41:35#31.49,57.489999999999995,47,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,10.8673978066;9.57792207792;9.85507246377;8.60215053763;4.41176470588;4.31883137504,109;59;34;40;6;136,384,6.67942250826
A,2,1022858,2016-10-22 15:41:18,110#2016-10-22 15:41:18#15.64;123#2016-10-22 15:41:34#8.47;107#2016-10-22 15:41:42#4.88;108#2016-10-22 15:41:47#5.74;120#2016-10-22 15:41:53#0.86;117#2016-10-22 15:41:54#19.52,55.519999999999996,47,5,1004.0000,1009.0000,352.0000,4.8000,20.7000,96.0000,1.6000,3;3;3;3;1;1,6.96930946292;6.96576151122;6.96721311475;6.96864111498;6.97674418605;6.96721311475,109;59;34;40;6;136,384,6.91642651297
